order_id,anomaly_type,description
130424,suspicious_discount,Injected module3-only suspicious_discount anomaly
107557,suspicious_discount,Injected module3-only suspicious_discount anomaly
138485,suspicious_discount,Injected module3-only suspicious_discount anomaly
160818,suspicious_discount,Injected module3-only suspicious_discount anomaly
106286,suspicious_discount,Injected module3-only suspicious_discount anomaly
118280,suspicious_discount,Injected module3-only suspicious_discount anomaly
129337,suspicious_discount,Injected module3-only suspicious_discount anomaly
148823,suspicious_discount,Injected module3-only suspicious_discount anomaly
160432,suspicious_discount,Injected module3-only suspicious_discount anomaly
114950,suspicious_discount,Injected module3-only suspicious_discount anomaly
114142,suspicious_discount,Injected module3-only suspicious_discount anomaly
148092,suspicious_discount,Injected module3-only suspicious_discount anomaly
162099,suspicious_discount,Injected module3-only suspicious_discount anomaly
109152,suspicious_discount,Injected module3-only suspicious_discount anomaly
153375,suspicious_discount,Injected module3-only suspicious_discount anomaly
120043,suspicious_discount,Injected module3-only suspicious_discount anomaly
141454,suspicious_discount,Injected module3-only suspicious_discount anomaly
124774,suspicious_discount,Injected module3-only suspicious_discount anomaly
159996,suspicious_discount,Injected module3-only suspicious_discount anomaly
111913,suspicious_discount,Injected module3-only suspicious_discount anomaly
151602,suspicious_discount,Injected module3-only suspicious_discount anomaly
140820,suspicious_discount,Injected module3-only suspicious_discount anomaly
157992,suspicious_discount,Injected module3-only suspicious_discount anomaly
154042,suspicious_discount,Injected module3-only suspicious_discount anomaly
121653,suspicious_discount,Injected module3-only suspicious_discount anomaly
102100,suspicious_discount,Injected module3-only suspicious_discount anomaly
131881,suspicious_discount,Injected module3-only suspicious_discount anomaly
101195,void_after_payment,Injected module3-only void_after_payment anomaly
127089,void_after_payment,Injected module3-only void_after_payment anomaly
160858,void_after_payment,Injected module3-only void_after_payment anomaly
115172,void_after_payment,Injected module3-only void_after_payment anomaly
158140,void_after_payment,Injected module3-only void_after_payment anomaly
122824,void_after_payment,Injected module3-only void_after_payment anomaly
137741,void_after_payment,Injected module3-only void_after_payment anomaly
159931,void_after_payment,Injected module3-only void_after_payment anomaly
150563,void_after_payment,Injected module3-only void_after_payment anomaly
128601,void_after_payment,Injected module3-only void_after_payment anomaly
102614,void_after_payment,Injected module3-only void_after_payment anomaly
160362,void_after_payment,Injected module3-only void_after_payment anomaly
126778,void_after_payment,Injected module3-only void_after_payment anomaly
119515,void_after_payment,Injected module3-only void_after_payment anomaly
114810,void_after_payment,Injected module3-only void_after_payment anomaly
135627,void_after_payment,Injected module3-only void_after_payment anomaly
157287,void_after_payment,Injected module3-only void_after_payment anomaly
100930,void_after_payment,Injected module3-only void_after_payment anomaly
154338,void_after_payment,Injected module3-only void_after_payment anomaly
150358,void_after_payment,Injected module3-only void_after_payment anomaly
151188,void_after_payment,Injected module3-only void_after_payment anomaly
121066,void_after_payment,Injected module3-only void_after_payment anomaly
160900,void_after_payment,Injected module3-only void_after_payment anomaly
112618,void_after_payment,Injected module3-only void_after_payment anomaly
148574,void_after_payment,Injected module3-only void_after_payment anomaly
121411,void_after_payment,Injected module3-only void_after_payment anomaly
162319,void_after_payment,Injected module3-only void_after_payment anomaly
120135,void_after_payment,Injected module3-only void_after_payment anomaly
143314,void_after_payment,Injected module3-only void_after_payment anomaly
120220,void_after_payment,Injected module3-only void_after_payment anomaly
125375,void_after_payment,Injected module3-only void_after_payment anomaly
113680,void_after_payment,Injected module3-only void_after_payment anomaly
152167,void_after_payment,Injected module3-only void_after_payment anomaly
160933,void_after_payment,Injected module3-only void_after_payment anomaly
116801,void_after_payment,Injected module3-only void_after_payment anomaly
149781,void_after_payment,Injected module3-only void_after_payment anomaly
142979,void_after_payment,Injected module3-only void_after_payment anomaly
150889,void_after_payment,Injected module3-only void_after_payment anomaly
100706,void_after_payment,Injected module3-only void_after_payment anomaly
112909,void_after_payment,Injected module3-only void_after_payment anomaly
124317,void_after_payment,Injected module3-only void_after_payment anomaly
103738,void_after_payment,Injected module3-only void_after_payment anomaly
156203,void_after_payment,Injected module3-only void_after_payment anomaly
118599,void_after_payment,Injected module3-only void_after_payment anomaly
118771,void_after_payment,Injected module3-only void_after_payment anomaly
103922,void_after_payment,Injected module3-only void_after_payment anomaly
153268,void_after_payment,Injected module3-only void_after_payment anomaly
100313,void_after_payment,Injected module3-only void_after_payment anomaly
122303,void_after_payment,Injected module3-only void_after_payment anomaly
137199,void_after_payment,Injected module3-only void_after_payment anomaly
112306,void_after_payment,Injected module3-only void_after_payment anomaly
143209,void_after_payment,Injected module3-only void_after_payment anomaly
134624,void_after_payment,Injected module3-only void_after_payment anomaly
122055,void_after_payment,Injected module3-only void_after_payment anomaly
146989,void_after_payment,Injected module3-only void_after_payment anomaly
131651,void_after_payment,Injected module3-only void_after_payment anomaly
123799,void_after_payment,Injected module3-only void_after_payment anomaly
145232,void_after_payment,Injected module3-only void_after_payment anomaly
121371,void_after_payment,Injected module3-only void_after_payment anomaly
127353,void_after_payment,Injected module3-only void_after_payment anomaly
142569,void_after_payment,Injected module3-only void_after_payment anomaly
156595,void_after_payment,Injected module3-only void_after_payment anomaly
151621,void_after_payment,Injected module3-only void_after_payment anomaly
115051,void_after_payment,Injected module3-only void_after_payment anomaly
124797,void_after_payment,Injected module3-only void_after_payment anomaly
148944,void_after_payment,Injected module3-only void_after_payment anomaly
162021,void_after_payment,Injected module3-only void_after_payment anomaly
128457,void_after_payment,Injected module3-only void_after_payment anomaly
138117,void_after_payment,Injected module3-only void_after_payment anomaly
100188,void_after_payment,Injected module3-only void_after_payment anomaly
101656,void_after_payment,Injected module3-only void_after_payment anomaly
156349,void_after_payment,Injected module3-only void_after_payment anomaly
139036,void_after_payment,Injected module3-only void_after_payment anomaly
154198,void_after_payment,Injected module3-only void_after_payment anomaly
102918,void_after_payment,Injected module3-only void_after_payment anomaly
150819,void_after_payment,Injected module3-only void_after_payment anomaly
129938,void_after_payment,Injected module3-only void_after_payment anomaly
133678,void_after_payment,Injected module3-only void_after_payment anomaly
114098,void_after_payment,Injected module3-only void_after_payment anomaly
123622,void_after_payment,Injected module3-only void_after_payment anomaly
151550,void_after_payment,Injected module3-only void_after_payment anomaly
155907,void_after_payment,Injected module3-only void_after_payment anomaly
117704,void_after_payment,Injected module3-only void_after_payment anomaly
154186,void_after_payment,Injected module3-only void_after_payment anomaly
120185,void_after_payment,Injected module3-only void_after_payment anomaly
136438,void_after_payment,Injected module3-only void_after_payment anomaly
114675,void_after_payment,Injected module3-only void_after_payment anomaly
108130,void_after_payment,Injected module3-only void_after_payment anomaly
129666,void_after_payment,Injected module3-only void_after_payment anomaly
156161,void_after_payment,Injected module3-only void_after_payment anomaly
134964,void_after_payment,Injected module3-only void_after_payment anomaly
161801,void_after_payment,Injected module3-only void_after_payment anomaly
121076,void_after_payment,Injected module3-only void_after_payment anomaly
112583,void_after_payment,Injected module3-only void_after_payment anomaly
128742,void_after_payment,Injected module3-only void_after_payment anomaly
111494,void_after_payment,Injected module3-only void_after_payment anomaly
155188,void_after_payment,Injected module3-only void_after_payment anomaly
104846,void_after_payment,Injected module3-only void_after_payment anomaly
139071,void_after_payment,Injected module3-only void_after_payment anomaly
146276,void_after_payment,Injected module3-only void_after_payment anomaly
140423,void_after_payment,Injected module3-only void_after_payment anomaly
141698,void_after_payment,Injected module3-only void_after_payment anomaly
111077,void_after_payment,Injected module3-only void_after_payment anomaly
134247,void_after_payment,Injected module3-only void_after_payment anomaly
162674,void_after_payment,Injected module3-only void_after_payment anomaly
155712,void_after_payment,Injected module3-only void_after_payment anomaly
140198,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
133743,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
160941,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
145120,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
122821,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
136605,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
126848,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
148927,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
147986,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
105666,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
120238,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
113165,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
155664,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
141318,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
106991,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
115788,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
109228,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
107950,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
101552,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
127063,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
129888,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
153426,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
117341,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
157448,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
134309,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
135555,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
123590,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
110369,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
110543,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
151072,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
148753,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
154628,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
105179,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
159341,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
133137,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
145075,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
147933,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
121505,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
141652,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
161522,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
123551,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
101798,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
135257,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
100560,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
124330,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
100037,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
143026,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
135945,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
129660,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
100852,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
112679,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
133268,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
105984,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
162684,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
146014,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
105672,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
100013,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
139155,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
159966,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
125747,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
156712,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
144342,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
129828,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
106623,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
115207,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
145573,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
128167,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
129529,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
136376,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
104193,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
144515,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
105429,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
144234,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
116880,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
126469,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
121139,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
141641,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
145829,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
113132,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
138645,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
117771,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
101581,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
153201,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
107993,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
148345,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
147342,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
123219,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
160212,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
122782,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
122396,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
102837,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
121878,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
119329,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
130239,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
100503,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
132855,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
156662,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
110836,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
136691,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
161690,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
158853,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
155138,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
105067,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
134783,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
105754,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
141274,basket_size_outlier,Injected module3-only basket_size_outlier anomaly
150897,price_tampering,Injected module3-only price_tampering anomaly
114069,price_tampering,Injected module3-only price_tampering anomaly
110332,price_tampering,Injected module3-only price_tampering anomaly
145534,price_tampering,Injected module3-only price_tampering anomaly
131317,price_tampering,Injected module3-only price_tampering anomaly
118487,price_tampering,Injected module3-only price_tampering anomaly
160705,price_tampering,Injected module3-only price_tampering anomaly
135378,price_tampering,Injected module3-only price_tampering anomaly
151043,price_tampering,Injected module3-only price_tampering anomaly
108245,price_tampering,Injected module3-only price_tampering anomaly
137238,price_tampering,Injected module3-only price_tampering anomaly
126991,price_tampering,Injected module3-only price_tampering anomaly
113503,price_tampering,Injected module3-only price_tampering anomaly
114698,price_tampering,Injected module3-only price_tampering anomaly
109830,price_tampering,Injected module3-only price_tampering anomaly
105727,price_tampering,Injected module3-only price_tampering anomaly
126571,price_tampering,Injected module3-only price_tampering anomaly
162744,price_tampering,Injected module3-only price_tampering anomaly
131180,price_tampering,Injected module3-only price_tampering anomaly
105631,price_tampering,Injected module3-only price_tampering anomaly
131269,price_tampering,Injected module3-only price_tampering anomaly
146267,price_tampering,Injected module3-only price_tampering anomaly
103849,price_tampering,Injected module3-only price_tampering anomaly
108327,price_tampering,Injected module3-only price_tampering anomaly
112336,price_tampering,Injected module3-only price_tampering anomaly
126057,price_tampering,Injected module3-only price_tampering anomaly
158529,price_tampering,Injected module3-only price_tampering anomaly
142087,price_tampering,Injected module3-only price_tampering anomaly
147744,price_tampering,Injected module3-only price_tampering anomaly
133093,price_tampering,Injected module3-only price_tampering anomaly
137009,price_tampering,Injected module3-only price_tampering anomaly
142295,price_tampering,Injected module3-only price_tampering anomaly
149975,price_tampering,Injected module3-only price_tampering anomaly
109721,price_tampering,Injected module3-only price_tampering anomaly
152500,price_tampering,Injected module3-only price_tampering anomaly
134259,price_tampering,Injected module3-only price_tampering anomaly
149521,price_tampering,Injected module3-only price_tampering anomaly
119723,price_tampering,Injected module3-only price_tampering anomaly
116651,price_tampering,Injected module3-only price_tampering anomaly
118045,price_tampering,Injected module3-only price_tampering anomaly
124934,price_tampering,Injected module3-only price_tampering anomaly
142391,price_tampering,Injected module3-only price_tampering anomaly
115952,price_tampering,Injected module3-only price_tampering anomaly
136414,price_tampering,Injected module3-only price_tampering anomaly
135925,price_tampering,Injected module3-only price_tampering anomaly
154685,price_tampering,Injected module3-only price_tampering anomaly
148157,price_tampering,Injected module3-only price_tampering anomaly
134011,price_tampering,Injected module3-only price_tampering anomaly
126865,price_tampering,Injected module3-only price_tampering anomaly
123312,price_tampering,Injected module3-only price_tampering anomaly
150956,price_tampering,Injected module3-only price_tampering anomaly
130707,price_tampering,Injected module3-only price_tampering anomaly
123351,price_tampering,Injected module3-only price_tampering anomaly
112793,price_tampering,Injected module3-only price_tampering anomaly
137196,price_tampering,Injected module3-only price_tampering anomaly
107880,price_tampering,Injected module3-only price_tampering anomaly
160575,price_tampering,Injected module3-only price_tampering anomaly
115486,price_tampering,Injected module3-only price_tampering anomaly
143743,price_tampering,Injected module3-only price_tampering anomaly
107878,price_tampering,Injected module3-only price_tampering anomaly
133783,price_tampering,Injected module3-only price_tampering anomaly
131780,price_tampering,Injected module3-only price_tampering anomaly
113363,price_tampering,Injected module3-only price_tampering anomaly
115690,price_tampering,Injected module3-only price_tampering anomaly
111098,price_tampering,Injected module3-only price_tampering anomaly
132880,price_tampering,Injected module3-only price_tampering anomaly
152443,price_tampering,Injected module3-only price_tampering anomaly
160522,price_tampering,Injected module3-only price_tampering anomaly
146735,price_tampering,Injected module3-only price_tampering anomaly
122684,price_tampering,Injected module3-only price_tampering anomaly
112020,price_tampering,Injected module3-only price_tampering anomaly
147428,price_tampering,Injected module3-only price_tampering anomaly
108912,price_tampering,Injected module3-only price_tampering anomaly
152937,price_tampering,Injected module3-only price_tampering anomaly
108037,price_tampering,Injected module3-only price_tampering anomaly
130926,price_tampering,Injected module3-only price_tampering anomaly
101396,price_tampering,Injected module3-only price_tampering anomaly
161020,price_tampering,Injected module3-only price_tampering anomaly
124588,price_tampering,Injected module3-only price_tampering anomaly
139297,price_tampering,Injected module3-only price_tampering anomaly
144251,price_tampering,Injected module3-only price_tampering anomaly
156645,price_tampering,Injected module3-only price_tampering anomaly
153924,price_tampering,Injected module3-only price_tampering anomaly
129949,price_tampering,Injected module3-only price_tampering anomaly
150596,price_tampering,Injected module3-only price_tampering anomaly
141427,price_tampering,Injected module3-only price_tampering anomaly
158949,price_tampering,Injected module3-only price_tampering anomaly
151271,price_tampering,Injected module3-only price_tampering anomaly
137953,price_tampering,Injected module3-only price_tampering anomaly
143260,price_tampering,Injected module3-only price_tampering anomaly
148736,price_tampering,Injected module3-only price_tampering anomaly
112046,price_tampering,Injected module3-only price_tampering anomaly
117289,price_tampering,Injected module3-only price_tampering anomaly
143433,price_tampering,Injected module3-only price_tampering anomaly
146380,price_tampering,Injected module3-only price_tampering anomaly
120688,price_tampering,Injected module3-only price_tampering anomaly
110273,price_tampering,Injected module3-only price_tampering anomaly
132945,price_tampering,Injected module3-only price_tampering anomaly
128027,price_tampering,Injected module3-only price_tampering anomaly
156891,price_tampering,Injected module3-only price_tampering anomaly
114232,price_tampering,Injected module3-only price_tampering anomaly
110089,price_tampering,Injected module3-only price_tampering anomaly
112300,price_tampering,Injected module3-only price_tampering anomaly
113039,price_tampering,Injected module3-only price_tampering anomaly
137606,price_tampering,Injected module3-only price_tampering anomaly
107425,price_tampering,Injected module3-only price_tampering anomaly
143142,price_tampering,Injected module3-only price_tampering anomaly
122716,price_tampering,Injected module3-only price_tampering anomaly
144092,price_tampering,Injected module3-only price_tampering anomaly
107218,price_tampering,Injected module3-only price_tampering anomaly
130048,price_tampering,Injected module3-only price_tampering anomaly
108645,price_tampering,Injected module3-only price_tampering anomaly
120117,price_tampering,Injected module3-only price_tampering anomaly
161447,price_tampering,Injected module3-only price_tampering anomaly
140047,price_tampering,Injected module3-only price_tampering anomaly
145751,price_tampering,Injected module3-only price_tampering anomaly
156882,price_tampering,Injected module3-only price_tampering anomaly
158111,price_tampering,Injected module3-only price_tampering anomaly
147063,odd_hour,Injected module3-only odd_hour anomaly
160962,odd_hour,Injected module3-only odd_hour anomaly
105960,odd_hour,Injected module3-only odd_hour anomaly
112310,odd_hour,Injected module3-only odd_hour anomaly
103255,odd_hour,Injected module3-only odd_hour anomaly
150196,odd_hour,Injected module3-only odd_hour anomaly
110689,odd_hour,Injected module3-only odd_hour anomaly
109041,odd_hour,Injected module3-only odd_hour anomaly
148094,odd_hour,Injected module3-only odd_hour anomaly
107097,odd_hour,Injected module3-only odd_hour anomaly
161377,odd_hour,Injected module3-only odd_hour anomaly
161758,odd_hour,Injected module3-only odd_hour anomaly
126390,odd_hour,Injected module3-only odd_hour anomaly
131565,odd_hour,Injected module3-only odd_hour anomaly
142498,odd_hour,Injected module3-only odd_hour anomaly
115663,odd_hour,Injected module3-only odd_hour anomaly
119826,odd_hour,Injected module3-only odd_hour anomaly
154846,odd_hour,Injected module3-only odd_hour anomaly
135552,odd_hour,Injected module3-only odd_hour anomaly
118564,odd_hour,Injected module3-only odd_hour anomaly
128865,odd_hour,Injected module3-only odd_hour anomaly
139636,odd_hour,Injected module3-only odd_hour anomaly
161742,odd_hour,Injected module3-only odd_hour anomaly
140724,odd_hour,Injected module3-only odd_hour anomaly
134381,odd_hour,Injected module3-only odd_hour anomaly
161896,odd_hour,Injected module3-only odd_hour anomaly
141537,odd_hour,Injected module3-only odd_hour anomaly
136443,odd_hour,Injected module3-only odd_hour anomaly
121803,odd_hour,Injected module3-only odd_hour anomaly
120569,odd_hour,Injected module3-only odd_hour anomaly
122746,odd_hour,Injected module3-only odd_hour anomaly
115507,odd_hour,Injected module3-only odd_hour anomaly
156764,odd_hour,Injected module3-only odd_hour anomaly
119897,odd_hour,Injected module3-only odd_hour anomaly
147901,odd_hour,Injected module3-only odd_hour anomaly
132938,odd_hour,Injected module3-only odd_hour anomaly
137213,odd_hour,Injected module3-only odd_hour anomaly
156139,odd_hour,Injected module3-only odd_hour anomaly
121557,odd_hour,Injected module3-only odd_hour anomaly
128444,odd_hour,Injected module3-only odd_hour anomaly
139803,odd_hour,Injected module3-only odd_hour anomaly
128156,odd_hour,Injected module3-only odd_hour anomaly
106619,odd_hour,Injected module3-only odd_hour anomaly
148856,odd_hour,Injected module3-only odd_hour anomaly
112343,odd_hour,Injected module3-only odd_hour anomaly
112365,odd_hour,Injected module3-only odd_hour anomaly
158896,odd_hour,Injected module3-only odd_hour anomaly
101287,odd_hour,Injected module3-only odd_hour anomaly
134985,odd_hour,Injected module3-only odd_hour anomaly
143785,odd_hour,Injected module3-only odd_hour anomaly
111259,odd_hour,Injected module3-only odd_hour anomaly
155866,odd_hour,Injected module3-only odd_hour anomaly
150841,odd_hour,Injected module3-only odd_hour anomaly
153191,odd_hour,Injected module3-only odd_hour anomaly
139371,odd_hour,Injected module3-only odd_hour anomaly
152999,odd_hour,Injected module3-only odd_hour anomaly
132398,odd_hour,Injected module3-only odd_hour anomaly
148595,odd_hour,Injected module3-only odd_hour anomaly
127713,odd_hour,Injected module3-only odd_hour anomaly
106229,odd_hour,Injected module3-only odd_hour anomaly
147541,odd_hour,Injected module3-only odd_hour anomaly
142685,odd_hour,Injected module3-only odd_hour anomaly
107270,odd_hour,Injected module3-only odd_hour anomaly
154065,odd_hour,Injected module3-only odd_hour anomaly
100882,odd_hour,Injected module3-only odd_hour anomaly
160740,odd_hour,Injected module3-only odd_hour anomaly
146625,odd_hour,Injected module3-only odd_hour anomaly
115112,odd_hour,Injected module3-only odd_hour anomaly
103518,odd_hour,Injected module3-only odd_hour anomaly
123593,odd_hour,Injected module3-only odd_hour anomaly
139856,odd_hour,Injected module3-only odd_hour anomaly
147130,odd_hour,Injected module3-only odd_hour anomaly
152165,odd_hour,Injected module3-only odd_hour anomaly
147398,odd_hour,Injected module3-only odd_hour anomaly
108128,odd_hour,Injected module3-only odd_hour anomaly
118735,odd_hour,Injected module3-only odd_hour anomaly
162858,odd_hour,Injected module3-only odd_hour anomaly
129376,odd_hour,Injected module3-only odd_hour anomaly
161386,odd_hour,Injected module3-only odd_hour anomaly
136811,odd_hour,Injected module3-only odd_hour anomaly
105201,odd_hour,Injected module3-only odd_hour anomaly
108684,odd_hour,Injected module3-only odd_hour anomaly
113708,odd_hour,Injected module3-only odd_hour anomaly
162857,odd_hour,Injected module3-only odd_hour anomaly
111313,odd_hour,Injected module3-only odd_hour anomaly
131859,odd_hour,Injected module3-only odd_hour anomaly
155315,odd_hour,Injected module3-only odd_hour anomaly
141309,odd_hour,Injected module3-only odd_hour anomaly
134965,odd_hour,Injected module3-only odd_hour anomaly
146211,odd_hour,Injected module3-only odd_hour anomaly
108019,odd_hour,Injected module3-only odd_hour anomaly
151732,odd_hour,Injected module3-only odd_hour anomaly
159983,odd_hour,Injected module3-only odd_hour anomaly
159676,odd_hour,Injected module3-only odd_hour anomaly
111291,odd_hour,Injected module3-only odd_hour anomaly
142316,odd_hour,Injected module3-only odd_hour anomaly
108055,odd_hour,Injected module3-only odd_hour anomaly
110241,odd_hour,Injected module3-only odd_hour anomaly
161852,odd_hour,Injected module3-only odd_hour anomaly
118502,odd_hour,Injected module3-only odd_hour anomaly
133219,odd_hour,Injected module3-only odd_hour anomaly
107976,odd_hour,Injected module3-only odd_hour anomaly
118101,odd_hour,Injected module3-only odd_hour anomaly
130277,odd_hour,Injected module3-only odd_hour anomaly
158828,odd_hour,Injected module3-only odd_hour anomaly
125116,odd_hour,Injected module3-only odd_hour anomaly
104070,odd_hour,Injected module3-only odd_hour anomaly
123770,odd_hour,Injected module3-only odd_hour anomaly
153260,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
108603,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
110403,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
128730,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
120759,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
140756,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
132264,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
131230,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
103176,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
157493,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
157606,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
103360,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
143204,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
162009,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
125277,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
110250,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
120835,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
147151,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
140841,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
143620,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
111416,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
106907,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
114881,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
148398,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
133443,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
113497,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
