order_id,anomaly_type,description
106619,odd_hour,Injected module3-only odd_hour anomaly
148856,odd_hour,Injected module3-only odd_hour anomaly
112343,odd_hour,Injected module3-only odd_hour anomaly
112365,odd_hour,Injected module3-only odd_hour anomaly
158896,odd_hour,Injected module3-only odd_hour anomaly
101287,odd_hour,Injected module3-only odd_hour anomaly
134985,odd_hour,Injected module3-only odd_hour anomaly
143785,odd_hour,Injected module3-only odd_hour anomaly
111259,odd_hour,Injected module3-only odd_hour anomaly
155866,odd_hour,Injected module3-only odd_hour anomaly
150841,odd_hour,Injected module3-only odd_hour anomaly
153191,odd_hour,Injected module3-only odd_hour anomaly
139371,odd_hour,Injected module3-only odd_hour anomaly
152999,odd_hour,Injected module3-only odd_hour anomaly
132398,odd_hour,Injected module3-only odd_hour anomaly
148595,odd_hour,Injected module3-only odd_hour anomaly
127713,odd_hour,Injected module3-only odd_hour anomaly
106229,odd_hour,Injected module3-only odd_hour anomaly
147541,odd_hour,Injected module3-only odd_hour anomaly
142685,odd_hour,Injected module3-only odd_hour anomaly
107270,odd_hour,Injected module3-only odd_hour anomaly
154065,odd_hour,Injected module3-only odd_hour anomaly
100882,odd_hour,Injected module3-only odd_hour anomaly
160740,odd_hour,Injected module3-only odd_hour anomaly
146625,odd_hour,Injected module3-only odd_hour anomaly
115112,odd_hour,Injected module3-only odd_hour anomaly
103518,odd_hour,Injected module3-only odd_hour anomaly
123593,odd_hour,Injected module3-only odd_hour anomaly
139856,odd_hour,Injected module3-only odd_hour anomaly
147130,odd_hour,Injected module3-only odd_hour anomaly
152165,odd_hour,Injected module3-only odd_hour anomaly
147398,odd_hour,Injected module3-only odd_hour anomaly
108128,odd_hour,Injected module3-only odd_hour anomaly
118735,odd_hour,Injected module3-only odd_hour anomaly
162858,odd_hour,Injected module3-only odd_hour anomaly
129376,odd_hour,Injected module3-only odd_hour anomaly
161386,odd_hour,Injected module3-only odd_hour anomaly
136811,odd_hour,Injected module3-only odd_hour anomaly
105201,odd_hour,Injected module3-only odd_hour anomaly
108684,odd_hour,Injected module3-only odd_hour anomaly
113708,odd_hour,Injected module3-only odd_hour anomaly
162857,odd_hour,Injected module3-only odd_hour anomaly
111313,odd_hour,Injected module3-only odd_hour anomaly
131859,odd_hour,Injected module3-only odd_hour anomaly
155315,odd_hour,Injected module3-only odd_hour anomaly
141309,odd_hour,Injected module3-only odd_hour anomaly
134965,odd_hour,Injected module3-only odd_hour anomaly
146211,odd_hour,Injected module3-only odd_hour anomaly
108019,odd_hour,Injected module3-only odd_hour anomaly
151732,odd_hour,Injected module3-only odd_hour anomaly
159983,odd_hour,Injected module3-only odd_hour anomaly
159676,odd_hour,Injected module3-only odd_hour anomaly
111291,odd_hour,Injected module3-only odd_hour anomaly
142316,odd_hour,Injected module3-only odd_hour anomaly
108055,odd_hour,Injected module3-only odd_hour anomaly
110241,odd_hour,Injected module3-only odd_hour anomaly
161852,odd_hour,Injected module3-only odd_hour anomaly
118502,odd_hour,Injected module3-only odd_hour anomaly
133219,odd_hour,Injected module3-only odd_hour anomaly
107976,odd_hour,Injected module3-only odd_hour anomaly
118101,odd_hour,Injected module3-only odd_hour anomaly
130277,odd_hour,Injected module3-only odd_hour anomaly
158828,odd_hour,Injected module3-only odd_hour anomaly
125116,odd_hour,Injected module3-only odd_hour anomaly
104070,odd_hour,Injected module3-only odd_hour anomaly
123770,odd_hour,Injected module3-only odd_hour anomaly
153260,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
108603,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
110403,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
128730,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
120759,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
140756,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
132264,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
131230,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
103176,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
157493,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
157606,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
103360,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
143204,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
162009,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
125277,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
110250,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
120835,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
147151,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
140841,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
143620,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
111416,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
106907,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
114881,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
148398,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
133443,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
113497,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
108067,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
123270,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
144480,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
140610,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
138660,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
101996,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
157801,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
125772,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
117405,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
110757,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
115856,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
162125,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
126560,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
127430,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
143093,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
141456,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
150612,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
150704,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
104516,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
120953,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
120567,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
159743,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
110547,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
127700,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
140882,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
116882,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
119734,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
161454,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
121673,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
124162,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
160126,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
149512,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
115453,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
141199,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
125339,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
108081,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
147604,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
152312,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
160623,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
153910,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
157116,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
115252,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
156486,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
100646,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
153114,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
129850,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
120851,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
135875,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
144686,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
124697,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
116328,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
108670,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
106905,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
125770,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
112933,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
112717,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
153290,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
139738,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
115988,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
143738,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
105604,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
140435,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
149865,shift_end_void_cluster,Injected module3-only shift_end_void_cluster anomaly
