order_date,order_count,group,rolling_7d,is_ramadan
2024-06-11,16,Cafe daytime,13.0,False
2024-06-12,9,Cafe daytime,11.857142857142858,False
2024-06-13,17,Cafe daytime,13.285714285714286,False
2024-06-14,15,Cafe daytime,13.0,False
2024-06-15,11,Cafe daytime,11.857142857142858,False
2024-06-16,18,Cafe daytime,12.285714285714286,False
2024-06-17,5,Cafe daytime,12.142857142857142,False
2024-06-18,8,Cafe daytime,12.0,False
2024-06-19,12,Cafe daytime,13.285714285714286,False
2024-06-20,16,Cafe daytime,12.0,False
2024-06-21,14,Cafe daytime,12.142857142857142,False
2024-06-22,20,Cafe daytime,13.0,False
2024-06-23,9,Cafe daytime,11.857142857142858,False
2024-06-24,6,Cafe daytime,11.714285714285714,False
2024-06-25,14,Cafe daytime,12.0,False
2024-06-26,4,Cafe daytime,11.285714285714286,False
2024-06-27,15,Cafe daytime,13.571428571428571,False
2024-06-28,16,Cafe daytime,13.857142857142858,False
2024-06-29,15,Cafe daytime,13.142857142857142,False
2024-06-30,25,Cafe daytime,13.857142857142858,False
2024-07-01,8,Cafe daytime,13.285714285714286,False
2024-07-02,9,Cafe daytime,12.142857142857142,False
2024-07-03,9,Cafe daytime,11.571428571428571,False
2024-07-04,11,Cafe daytime,10.714285714285714,False
2024-07-05,8,Cafe daytime,11.0,False
2024-07-06,11,Cafe daytime,12.0,False
2024-07-07,19,Cafe daytime,12.714285714285714,False
2024-07-08,10,Cafe daytime,13.285714285714286,False
2024-07-09,16,Cafe daytime,14.0,False
2024-07-10,14,Cafe daytime,14.428571428571429,False
2024-07-11,15,Cafe daytime,14.571428571428571,False
2024-07-12,13,Cafe daytime,14.0,False
2024-07-13,14,Cafe daytime,12.714285714285714,False
2024-07-14,20,Cafe daytime,12.142857142857142,False
2024-07-15,6,Cafe daytime,10.857142857142858,False
2024-07-16,7,Cafe daytime,11.714285714285714,False
2024-07-17,10,Cafe daytime,12.857142857142858,False
2024-07-18,6,Cafe daytime,11.0,False
2024-07-19,19,Cafe daytime,11.714285714285714,False
2024-07-20,22,Cafe daytime,11.857142857142858,False
2024-07-21,7,Cafe daytime,12.0,False
2024-07-22,11,Cafe daytime,14.142857142857142,False
2024-07-23,8,Cafe daytime,12.857142857142858,False
2024-07-24,11,Cafe daytime,11.0,False
2024-07-25,21,Cafe daytime,11.428571428571429,False
2024-07-26,10,Cafe daytime,11.714285714285714,False
2024-07-27,9,Cafe daytime,12.285714285714286,False
2024-07-28,10,Cafe daytime,11.142857142857142,False
2024-07-29,13,Cafe daytime,9.714285714285714,False
2024-07-30,12,Cafe daytime,10.571428571428571,False
2024-07-31,3,Cafe daytime,10.714285714285714,False
2024-08-01,11,Cafe daytime,10.571428571428571,False
2024-08-02,16,Cafe daytime,11.0,False
2024-08-03,10,Cafe daytime,10.0,False
2024-08-04,9,Cafe daytime,10.714285714285714,False
2024-08-05,16,Cafe daytime,11.571428571428571,False
2024-08-06,5,Cafe daytime,11.428571428571429,False
2024-08-07,8,Cafe daytime,11.857142857142858,False
2024-08-08,17,Cafe daytime,12.285714285714286,False
2024-08-09,15,Cafe daytime,11.285714285714286,False
2024-08-10,13,Cafe daytime,12.0,False
2024-08-11,12,Cafe daytime,12.285714285714286,False
2024-08-12,9,Cafe daytime,12.142857142857142,False
2024-08-13,10,Cafe daytime,11.428571428571429,False
2024-08-14,10,Cafe daytime,11.0,False
2024-08-15,16,Cafe daytime,10.142857142857142,False
2024-08-16,10,Cafe daytime,10.571428571428571,False
2024-08-17,10,Cafe daytime,9.571428571428571,False
2024-08-18,6,Cafe daytime,10.285714285714286,False
2024-08-19,12,Cafe daytime,9.142857142857142,False
2024-08-20,3,Cafe daytime,9.571428571428571,False
2024-08-21,15,Cafe daytime,10.714285714285714,False
2024-08-22,8,Cafe daytime,11.857142857142858,False
2024-08-23,13,Cafe daytime,11.142857142857142,False
2024-08-24,18,Cafe daytime,11.428571428571429,False
2024-08-25,14,Cafe daytime,10.428571428571429,False
2024-08-26,7,Cafe daytime,10.142857142857142,False
2024-08-27,5,Cafe daytime,9.571428571428571,False
2024-08-28,8,Cafe daytime,8.571428571428571,False
2024-08-29,6,Cafe daytime,7.285714285714286,False
2024-08-30,9,Cafe daytime,7.571428571428571,False
2024-08-31,11,Cafe daytime,8.857142857142858,False
2024-09-01,5,Cafe daytime,8.428571428571429,False
2024-09-02,9,Cafe daytime,8.0,False
2024-09-03,14,Cafe daytime,7.714285714285714,False
2024-09-04,5,Cafe daytime,7.857142857142857,False
2024-09-05,3,Cafe daytime,9.428571428571429,False
2024-09-06,7,Cafe daytime,9.428571428571429,False
2024-09-07,12,Cafe daytime,8.142857142857142,False
2024-09-08,16,Cafe daytime,8.857142857142858,False
2024-09-09,9,Cafe daytime,10.571428571428571,False
2024-09-10,5,Cafe daytime,10.857142857142858,False
2024-09-11,10,Cafe daytime,11.857142857142858,False
2024-09-12,15,Cafe daytime,11.285714285714286,False
2024-09-13,9,Cafe daytime,11.285714285714286,False
2024-09-14,19,Cafe daytime,12.571428571428571,False
2024-09-15,12,Cafe daytime,12.571428571428571,False
2024-09-16,9,Cafe daytime,11.857142857142858,False
2024-09-17,14,Cafe daytime,12.142857142857142,False
2024-09-18,10,Cafe daytime,12.714285714285714,False
2024-09-19,10,Cafe daytime,12.142857142857142,False
2024-09-20,11,Cafe daytime,11.857142857142858,False
2024-09-21,23,Cafe daytime,11.571428571428571,False
2024-09-22,8,Cafe daytime,12.142857142857142,False
2024-09-23,7,Cafe daytime,13.142857142857142,False
2024-09-24,12,Cafe daytime,14.285714285714286,False
2024-09-25,14,Cafe daytime,12.428571428571429,False
2024-09-26,17,Cafe daytime,13.428571428571429,False
2024-09-27,19,Cafe daytime,14.285714285714286,False
2024-09-28,10,Cafe daytime,14.0,False
2024-09-29,15,Cafe daytime,14.142857142857142,False
2024-09-30,13,Cafe daytime,13.857142857142858,False
2024-10-01,10,Cafe daytime,12.857142857142858,False
2024-10-02,15,Cafe daytime,13.0,False
2024-10-03,15,Cafe daytime,12.571428571428571,False
2024-10-04,12,Cafe daytime,12.142857142857142,False
2024-10-05,11,Cafe daytime,11.714285714285714,False
2024-10-06,12,Cafe daytime,10.428571428571429,False
2024-10-07,10,Cafe daytime,9.571428571428571,False
2024-10-08,7,Cafe daytime,9.0,False
2024-10-09,6,Cafe daytime,8.571428571428571,False
2024-10-10,9,Cafe daytime,7.857142857142857,False
2024-10-11,8,Cafe daytime,7.0,False
2024-10-12,8,Cafe daytime,7.0,False
2024-10-13,7,Cafe daytime,7.142857142857143,False
2024-10-14,4,Cafe daytime,7.571428571428571,False
2024-10-15,7,Cafe daytime,7.714285714285714,False
2024-10-16,7,Cafe daytime,7.0,False
2024-10-17,12,Cafe daytime,7.428571428571429,False
2024-10-18,9,Cafe daytime,8.285714285714286,False
2024-10-19,3,Cafe daytime,8.0,False
2024-10-20,10,Cafe daytime,7.857142857142857,False
2024-10-21,10,Cafe daytime,7.142857142857143,False
2024-10-22,5,Cafe daytime,7.142857142857143,False
2024-10-23,6,Cafe daytime,7.714285714285714,False
2024-10-24,7,Cafe daytime,8.0,False
2024-10-25,9,Cafe daytime,7.285714285714286,False
2024-10-26,7,Cafe daytime,8.0,False
2024-10-27,12,Cafe daytime,9.0,False
2024-10-28,5,Cafe daytime,9.428571428571429,False
2024-10-29,10,Cafe daytime,8.428571428571429,False
2024-10-30,13,Cafe daytime,8.857142857142858,False
2024-10-31,10,Cafe daytime,9.428571428571429,False
2024-11-01,2,Cafe daytime,10.0,False
2024-11-02,10,Cafe daytime,9.857142857142858,False
2024-11-03,16,Cafe daytime,8.857142857142858,False
2024-11-04,9,Cafe daytime,8.714285714285714,False
2024-11-05,9,Cafe daytime,9.571428571428571,False
2024-11-06,6,Cafe daytime,10.0,False
2024-11-07,9,Cafe daytime,9.571428571428571,False
2024-11-08,8,Cafe daytime,9.714285714285714,False
2024-11-09,13,Cafe daytime,10.142857142857142,False
2024-11-10,13,Cafe daytime,10.142857142857142,False
2024-11-11,10,Cafe daytime,10.714285714285714,False
2024-11-12,12,Cafe daytime,11.0,False
2024-11-13,6,Cafe daytime,10.857142857142858,False
2024-11-14,13,Cafe daytime,10.428571428571429,False
2024-11-15,10,Cafe daytime,9.428571428571429,False
2024-11-16,12,Cafe daytime,8.714285714285714,False
2024-11-17,10,Cafe daytime,9.142857142857142,False
2024-11-18,3,Cafe daytime,8.857142857142858,False
2024-11-19,7,Cafe daytime,8.428571428571429,False
2024-11-20,9,Cafe daytime,7.571428571428571,False
2024-11-21,11,Cafe daytime,8.285714285714286,False
2024-11-22,7,Cafe daytime,8.857142857142858,False
2024-11-23,6,Cafe daytime,9.428571428571429,False
2024-11-24,15,Cafe daytime,9.571428571428571,False
2024-11-25,7,Cafe daytime,9.0,False
2024-11-26,11,Cafe daytime,9.0,False
2024-11-27,10,Cafe daytime,10.0,False
2024-11-28,7,Cafe daytime,9.0,False
2024-11-29,7,Cafe daytime,9.142857142857142,False
2024-11-30,13,Cafe daytime,8.857142857142858,False
2024-12-01,8,Cafe daytime,9.0,False
2024-12-02,8,Cafe daytime,9.571428571428571,False
2024-12-03,9,Cafe daytime,10.142857142857142,False
2024-12-04,11,Cafe daytime,9.285714285714286,False
2024-12-05,11,Cafe daytime,10.571428571428571,False
2024-12-06,11,Cafe daytime,10.571428571428571,False
2024-12-07,7,Cafe daytime,10.142857142857142,False
2024-12-08,17,Cafe daytime,10.142857142857142,False
2024-12-09,8,Cafe daytime,9.428571428571429,False
2024-12-10,6,Cafe daytime,9.428571428571429,False
2024-12-11,11,Cafe daytime,10.428571428571429,False
2024-12-12,6,Cafe daytime,11.0,False
2024-12-13,11,Cafe daytime,10.714285714285714,False
2024-12-14,14,Cafe daytime,12.0,False
2024-12-15,21,Cafe daytime,12.142857142857142,False
2024-12-16,6,Cafe daytime,14.142857142857142,False
2024-12-17,15,Cafe daytime,15.0,False
2024-12-18,12,Cafe daytime,14.857142857142858,False
2024-12-19,20,Cafe daytime,14.142857142857142,False
2024-12-20,17,Cafe daytime,14.571428571428571,False
2024-12-21,13,Cafe daytime,13.571428571428571,False
2024-12-22,16,Cafe daytime,13.857142857142858,False
2024-12-23,9,Cafe daytime,12.428571428571429,False
2024-12-24,8,Cafe daytime,11.714285714285714,False
2024-12-25,14,Cafe daytime,12.428571428571429,False
2024-12-26,10,Cafe daytime,12.428571428571429,False
2024-12-27,12,Cafe daytime,12.428571428571429,False
2024-12-28,18,Cafe daytime,13.142857142857142,False
2024-12-29,16,Cafe daytime,12.714285714285714,False
2024-12-30,9,Cafe daytime,13.0,False
2024-12-31,13,Cafe daytime,12.714285714285714,False
2025-01-01,11,Cafe daytime,11.714285714285714,False
2025-01-02,12,Cafe daytime,10.857142857142858,False
2025-01-03,10,Cafe daytime,11.285714285714286,False
2025-01-04,11,Cafe daytime,11.0,False
2025-01-05,10,Cafe daytime,10.142857142857142,False
2025-01-06,12,Cafe daytime,9.714285714285714,False
2025-01-07,11,Cafe daytime,9.285714285714286,False
2025-01-08,5,Cafe daytime,8.714285714285714,False
2025-01-09,9,Cafe daytime,8.714285714285714,False
2025-01-10,7,Cafe daytime,8.142857142857142,False
2025-01-11,7,Cafe daytime,8.857142857142858,False
2025-01-12,10,Cafe daytime,9.142857142857142,False
2025-01-13,8,Cafe daytime,9.0,False
2025-01-14,16,Cafe daytime,9.428571428571429,False
2025-01-15,7,Cafe daytime,10.285714285714286,False
2025-01-16,8,Cafe daytime,10.571428571428571,False
2025-01-17,10,Cafe daytime,10.571428571428571,False
2025-01-18,13,Cafe daytime,9.428571428571429,False
2025-01-19,12,Cafe daytime,9.142857142857142,False
2025-01-20,8,Cafe daytime,9.428571428571429,False
2025-01-21,8,Cafe daytime,8.857142857142858,False
2025-01-22,5,Cafe daytime,9.142857142857142,False
2025-01-23,10,Cafe daytime,9.285714285714286,False
2025-01-24,6,Cafe daytime,8.857142857142858,False
2025-01-25,15,Cafe daytime,9.142857142857142,False
2025-01-26,13,Cafe daytime,9.0,False
2025-01-27,5,Cafe daytime,9.0,False
2025-01-28,10,Cafe daytime,10.428571428571429,False
2025-01-29,4,Cafe daytime,9.285714285714286,False
2025-01-30,10,Cafe daytime,9.428571428571429,False
2025-01-31,16,Cafe daytime,9.857142857142858,False
2025-02-01,7,Cafe daytime,9.857142857142858,False
2025-02-02,14,Cafe daytime,10.142857142857142,False
2025-02-03,8,Cafe daytime,10.428571428571429,False
2025-02-04,10,Cafe daytime,9.285714285714286,False
2025-02-05,6,Cafe daytime,11.285714285714286,False
2025-02-06,12,Cafe daytime,11.285714285714286,False
2025-02-07,8,Cafe daytime,11.142857142857142,False
2025-02-08,21,Cafe daytime,11.0,False
2025-02-09,14,Cafe daytime,11.142857142857142,False
2025-02-10,7,Cafe daytime,9.857142857142858,False
2025-02-11,9,Cafe daytime,10.0,False
2025-02-12,7,Cafe daytime,8.571428571428571,False
2025-02-13,3,Cafe daytime,8.0,False
2025-02-14,9,Cafe daytime,8.285714285714286,False
2025-02-15,11,Cafe daytime,8.285714285714286,False
2025-02-16,10,Cafe daytime,9.0,False
2025-02-17,9,Cafe daytime,9.714285714285714,False
2025-02-18,9,Cafe daytime,9.857142857142858,False
2025-02-19,12,Cafe daytime,10.428571428571429,False
2025-02-20,8,Cafe daytime,10.571428571428571,False
2025-02-21,10,Cafe daytime,10.714285714285714,False
2025-02-22,15,Cafe daytime,11.142857142857142,False
2025-02-23,11,Cafe daytime,11.0,False
2025-02-24,10,Cafe daytime,11.571428571428571,False
2025-02-25,12,Cafe daytime,10.285714285714286,False
2025-02-26,11,Cafe daytime,8.714285714285714,False
2025-02-27,12,Cafe daytime,7.857142857142857,False
2025-02-28,1,Cafe daytime,6.857142857142857,False
2025-03-01,4,Cafe daytime,5.571428571428571,True
2025-03-02,5,Cafe daytime,4.142857142857143,True
2025-03-03,3,Cafe daytime,2.7142857142857144,True
2025-03-04,3,Cafe daytime,3.142857142857143,True
2025-03-05,1,Cafe daytime,3.4285714285714284,True
2025-03-06,2,Cafe daytime,3.2857142857142856,True
2025-03-07,4,Cafe daytime,3.2857142857142856,True
2025-03-08,6,Cafe daytime,3.4285714285714284,True
2025-03-09,4,Cafe daytime,3.7142857142857144,True
2025-03-10,3,Cafe daytime,4.428571428571429,True
2025-03-11,4,Cafe daytime,4.142857142857143,True
2025-03-12,3,Cafe daytime,3.857142857142857,True
2025-03-13,7,Cafe daytime,3.7142857142857144,True
2025-03-14,2,Cafe daytime,3.2857142857142856,True
2025-03-15,4,Cafe daytime,2.7142857142857144,True
2025-03-16,3,Cafe daytime,2.4285714285714284,True
2025-03-17,0,Cafe daytime,1.8571428571428572,True
2025-03-18,0,Cafe daytime,2.2857142857142856,True
2025-03-19,1,Cafe daytime,3.142857142857143,True
2025-03-20,3,Cafe daytime,3.2857142857142856,True
2025-03-21,5,Cafe daytime,3.7142857142857144,True
2025-03-22,10,Cafe daytime,4.0,True
2025-03-23,4,Cafe daytime,3.857142857142857,True
2025-03-24,3,Cafe daytime,4.142857142857143,True
2025-03-25,2,Cafe daytime,3.857142857142857,True
2025-03-26,0,Cafe daytime,2.857142857142857,True
2025-03-27,5,Cafe daytime,4.714285714285714,True
2025-03-28,3,Cafe daytime,6.0,True
2025-03-29,3,Cafe daytime,8.857142857142858,True
2025-03-30,17,Cafe daytime,10.0,True
2025-03-31,12,Cafe daytime,10.285714285714286,False
2025-04-01,22,Cafe daytime,11.428571428571429,False
2025-04-02,8,Cafe daytime,12.571428571428571,False
2025-04-03,7,Cafe daytime,12.142857142857142,False
2025-04-04,11,Cafe daytime,11.714285714285714,False
2025-04-05,11,Cafe daytime,9.285714285714286,False
2025-04-06,14,Cafe daytime,9.857142857142858,False
2025-04-07,9,Cafe daytime,11.142857142857142,False
2025-04-08,5,Cafe daytime,11.714285714285714,False
2025-04-09,12,Cafe daytime,12.857142857142858,False
2025-04-10,16,Cafe daytime,12.142857142857142,False
2025-04-11,15,Cafe daytime,12.285714285714286,False
2025-04-12,19,Cafe daytime,12.571428571428571,False
2025-04-13,9,Cafe daytime,12.142857142857142,False
2025-04-14,10,Cafe daytime,12.0,False
2025-04-15,7,Cafe daytime,11.857142857142858,False
2025-04-16,9,Cafe daytime,10.714285714285714,False
2025-04-17,15,Cafe daytime,11.142857142857142,False
2025-04-18,14,Cafe daytime,9.857142857142858,False
2025-04-19,11,Cafe daytime,10.285714285714286,False
2025-04-20,12,Cafe daytime,11.0,False
2025-04-21,1,Cafe daytime,10.571428571428571,False
2025-04-22,10,Cafe daytime,10.142857142857142,False
2025-04-23,14,Cafe daytime,11.428571428571429,False
2025-04-24,12,Cafe daytime,11.0,False
2025-04-25,11,Cafe daytime,11.571428571428571,False
2025-04-26,20,Cafe daytime,11.571428571428571,False
2025-04-27,9,Cafe daytime,10.857142857142858,False
2025-04-28,5,Cafe daytime,11.142857142857142,False
2025-04-29,10,Cafe daytime,11.714285714285714,False
2025-04-30,9,Cafe daytime,10.857142857142858,False
2025-05-01,14,Cafe daytime,11.142857142857142,False
2025-05-02,15,Cafe daytime,11.571428571428571,False
2025-05-03,14,Cafe daytime,11.571428571428571,False
2025-05-04,11,Cafe daytime,12.285714285714286,False
2025-05-05,8,Cafe daytime,11.714285714285714,False
2025-05-06,10,Cafe daytime,10.857142857142858,False
2025-05-07,14,Cafe daytime,10.428571428571429,False
2025-05-08,10,Cafe daytime,10.142857142857142,False
2025-05-09,9,Cafe daytime,10.285714285714286,False
2025-05-10,11,Cafe daytime,10.428571428571429,False
2025-05-11,9,Cafe daytime,9.571428571428571,False
2025-05-12,9,Cafe daytime,10.142857142857142,False
2025-05-13,11,Cafe daytime,9.571428571428571,False
2025-05-14,8,Cafe daytime,9.571428571428571,False
2025-05-15,14,Cafe daytime,9.571428571428571,False
2025-05-16,5,Cafe daytime,9.857142857142858,False
2025-05-17,11,Cafe daytime,9.714285714285714,False
2025-05-18,9,Cafe daytime,9.571428571428571,False
2025-05-19,11,Cafe daytime,10.142857142857142,False
2025-05-20,10,Cafe daytime,11.571428571428571,False
2025-05-21,7,Cafe daytime,12.428571428571429,False
2025-05-22,18,Cafe daytime,12.571428571428571,False
2025-05-23,15,Cafe daytime,12.571428571428571,False
2025-05-24,17,Cafe daytime,12.0,False
2025-05-25,10,Cafe daytime,14.142857142857142,False
2025-05-26,11,Cafe daytime,12.285714285714286,False
2025-05-27,6,Cafe daytime,11.571428571428571,False
2025-05-28,22,Cafe daytime,10.0,False
2025-05-29,5,Cafe daytime,11.285714285714286,False
2025-05-30,10,Cafe daytime,11.428571428571429,False
2025-05-31,6,Cafe daytime,12.0,False
2025-06-01,19,Cafe daytime,10.285714285714286,False
2025-06-02,12,Cafe daytime,11.285714285714286,False
2025-06-03,10,Cafe daytime,11.285714285714286,False
2025-06-04,10,Cafe daytime,12.428571428571429,False
2025-06-05,12,Cafe daytime,12.285714285714286,False
2025-06-06,10,Cafe daytime,12.0,False
2025-06-07,14,Cafe daytime,11.857142857142858,False
2025-06-08,18,Cafe daytime,12.0,False
2025-06-09,10,Cafe daytime,11.142857142857142,False
2025-06-10,9,Cafe daytime,11.571428571428571,False
2025-06-11,11,Cafe daytime,11.714285714285714,False
2025-06-12,6,Cafe daytime,10.428571428571429,False
2025-06-13,13,Cafe daytime,10.428571428571429,False
2025-06-14,15,Cafe daytime,10.857142857142858,False
2025-06-15,9,Cafe daytime,11.285714285714286,False
2025-06-16,10,Cafe daytime,12.285714285714286,False
2025-06-17,12,Cafe daytime,13.142857142857142,False
2025-06-18,14,Cafe daytime,13.428571428571429,False
2025-06-19,13,Cafe daytime,13.714285714285714,False
2025-06-20,19,Cafe daytime,13.428571428571429,False
2025-06-21,17,Cafe daytime,13.571428571428571,False
2025-06-22,11,Cafe daytime,13.714285714285714,False
2025-06-23,8,Cafe daytime,13.0,False
2025-06-24,13,Cafe daytime,12.0,False
2025-06-25,15,Cafe daytime,11.285714285714286,False
2025-06-26,8,Cafe daytime,11.857142857142858,False
2025-06-27,12,Cafe daytime,12.285714285714286,False
2025-06-28,12,Cafe daytime,12.142857142857142,False
2025-06-29,15,Cafe daytime,12.142857142857142,False
2025-06-30,11,Cafe daytime,13.714285714285714,False
2025-07-01,12,Cafe daytime,13.714285714285714,False
2025-07-02,15,Cafe daytime,14.571428571428571,False
2025-07-03,19,Cafe daytime,15.142857142857142,False
2025-07-04,12,Cafe daytime,16.428571428571427,False
2025-07-05,18,Cafe daytime,16.285714285714285,False
2025-07-06,19,Cafe daytime,16.571428571428573,False
2025-07-07,20,Cafe daytime,15.571428571428571,False
2025-07-08,11,Cafe daytime,15.571428571428571,False
2025-07-09,17,Cafe daytime,15.142857142857142,False
2025-07-10,12,Cafe daytime,14.428571428571429,False
2025-07-11,12,Cafe daytime,13.142857142857142,False
2025-07-12,15,Cafe daytime,13.0,False
2025-07-13,14,Cafe daytime,12.428571428571429,False
2025-07-14,11,Cafe daytime,12.571428571428571,False
2025-07-15,10,Cafe daytime,13.0,False
2025-07-16,13,Cafe daytime,13.285714285714286,False
2025-07-17,13,Cafe daytime,13.0,False
2025-07-18,15,Cafe daytime,13.428571428571429,False
2025-07-19,17,Cafe daytime,13.571428571428571,False
2025-07-20,12,Cafe daytime,12.714285714285714,False
2025-07-21,14,Cafe daytime,13.857142857142858,False
2025-07-22,11,Cafe daytime,14.571428571428571,False
2025-07-23,7,Cafe daytime,14.428571428571429,False
2025-07-24,21,Cafe daytime,15.428571428571429,False
2025-07-25,20,Cafe daytime,15.142857142857142,False
2025-07-26,16,Cafe daytime,15.714285714285714,False
2025-07-27,19,Cafe daytime,16.285714285714285,False
2025-07-28,12,Cafe daytime,14.428571428571429,False
2025-07-29,15,Cafe daytime,14.0,False
2025-07-30,11,Cafe daytime,13.428571428571429,False
2025-07-31,8,Cafe daytime,11.714285714285714,False
2025-08-01,17,Cafe daytime,11.285714285714286,False
2025-08-02,12,Cafe daytime,10.285714285714286,False
2025-08-03,7,Cafe daytime,10.142857142857142,False
2025-08-04,9,Cafe daytime,10.714285714285714,False
2025-08-05,8,Cafe daytime,9.857142857142858,False
2025-08-06,10,Cafe daytime,10.285714285714286,False
2025-08-07,12,Cafe daytime,11.428571428571429,False
2025-08-08,11,Cafe daytime,11.571428571428571,False
2025-08-09,15,Cafe daytime,11.857142857142858,False
2025-08-10,15,Cafe daytime,12.857142857142858,False
2025-08-11,10,Cafe daytime,12.285714285714286,False
2025-08-12,10,Cafe daytime,12.142857142857142,False
2025-08-13,17,Cafe daytime,12.714285714285714,False
2025-08-14,8,Cafe daytime,12.285714285714286,False
2025-08-15,10,Cafe daytime,12.0,False
2025-08-16,19,Cafe daytime,12.142857142857142,False
2025-08-17,12,Cafe daytime,11.142857142857142,False
2025-08-18,8,Cafe daytime,11.428571428571429,False
2025-08-19,11,Cafe daytime,12.428571428571429,False
2025-08-20,10,Cafe daytime,12.0,False
2025-08-21,10,Cafe daytime,11.428571428571429,False
2025-08-22,17,Cafe daytime,11.0,False
2025-08-23,16,Cafe daytime,10.857142857142858,False
2025-08-24,8,Cafe daytime,9.857142857142858,False
2025-08-25,5,Cafe daytime,11.0,False
2025-08-26,10,Cafe daytime,11.285714285714286,False
2025-08-27,3,Cafe daytime,12.428571428571429,False
2025-08-28,18,Cafe daytime,13.142857142857142,False
2025-08-29,19,Cafe daytime,13.285714285714286,False
2025-08-30,24,Cafe daytime,12.857142857142858,False
2025-08-31,13,Cafe daytime,13.857142857142858,False
2025-09-01,6,Cafe daytime,12.857142857142858,False
2025-09-02,7,Cafe daytime,10.857142857142858,False
2025-09-03,10,Cafe daytime,9.0,False
2025-09-04,11,Cafe daytime,11.142857142857142,False
2025-09-05,5,Cafe daytime,11.571428571428571,False
2025-09-06,11,Cafe daytime,11.857142857142858,False
2025-09-07,28,Cafe daytime,11.857142857142858,False
2025-09-08,9,Cafe daytime,11.857142857142858,False
2025-09-09,9,Cafe daytime,12.428571428571429,False
2025-09-10,10,Cafe daytime,12.571428571428571,False
2025-09-11,11,Cafe daytime,12.0,False
2025-09-12,9,Cafe daytime,11.857142857142858,False
2025-09-13,12,Cafe daytime,12.0,False
2025-09-14,24,Cafe daytime,12.285714285714286,False
2025-09-15,8,Cafe daytime,12.571428571428571,False
2025-09-16,10,Cafe daytime,13.714285714285714,False
2025-09-17,12,Cafe daytime,14.285714285714286,False
2025-09-18,13,Cafe daytime,13.857142857142858,False
2025-09-19,17,Cafe daytime,14.428571428571429,False
2025-09-20,16,Cafe daytime,14.428571428571429,False
2025-09-21,21,Cafe daytime,13.714285714285714,False
2025-09-22,12,Cafe daytime,13.857142857142858,False
2025-09-23,10,Cafe daytime,12.571428571428571,False
2025-09-24,7,Cafe daytime,12.714285714285714,False
2025-09-25,14,Cafe daytime,11.571428571428571,False
2025-09-26,8,Cafe daytime,10.571428571428571,False
2025-09-27,17,Cafe daytime,9.714285714285714,False
2025-09-28,13,Cafe daytime,10.0,False
2025-09-29,5,Cafe daytime,10.428571428571429,False
2025-09-30,4,Cafe daytime,11.142857142857142,False
2025-10-01,9,Cafe daytime,11.428571428571429,False
2025-10-02,17,Cafe daytime,11.571428571428571,False
2025-10-03,13,Cafe daytime,12.142857142857142,False
2025-10-04,19,Cafe daytime,12.857142857142858,False
2025-10-05,14,Cafe daytime,12.857142857142858,False
2025-10-06,9,Cafe daytime,12.142857142857142,False
2025-10-07,9,Cafe daytime,11.428571428571429,False
2025-10-08,9,Cafe daytime,9.857142857142858,False
2025-10-09,12,Cafe daytime,9.285714285714286,False
2025-10-10,8,Cafe daytime,9.142857142857142,False
2025-10-11,8,Cafe daytime,9.142857142857142,False
2025-10-12,10,Cafe daytime,9.571428571428571,False
2025-10-13,8,Cafe daytime,9.714285714285714,False
2025-10-14,9,Cafe daytime,11.571428571428571,False
2025-10-15,12,Cafe daytime,11.571428571428571,False
2025-10-16,13,Cafe daytime,11.714285714285714,False
2025-10-17,21,Cafe daytime,11.857142857142858,False
2025-10-18,8,Cafe daytime,11.714285714285714,False
2025-10-19,11,Cafe daytime,11.0,False
2025-10-20,9,Cafe daytime,10.428571428571429,False
2025-10-21,8,Cafe daytime,8.857142857142858,False
2025-10-22,7,Cafe daytime,10.285714285714286,False
2025-10-23,9,Cafe daytime,10.571428571428571,False
2025-10-24,10,Cafe daytime,10.428571428571429,False
2025-10-25,18,Cafe daytime,11.571428571428571,False
2025-10-26,13,Cafe daytime,11.428571428571429,False
2025-10-27,8,Cafe daytime,12.285714285714286,False
2025-10-28,16,Cafe daytime,12.142857142857142,False
2025-10-29,6,Cafe daytime,11.285714285714286,False
2025-10-30,15,Cafe daytime,11.857142857142858,False
2025-10-31,9,Cafe daytime,12.571428571428571,False
2025-11-01,12,Cafe daytime,11.285714285714286,False
2025-11-02,17,Cafe daytime,11.142857142857142,False
2025-11-03,13,Cafe daytime,10.142857142857142,False
2025-11-04,7,Cafe daytime,11.142857142857142,False
2025-11-05,5,Cafe daytime,11.428571428571429,False
2025-11-06,8,Cafe daytime,11.714285714285714,False
2025-11-07,16,Cafe daytime,11.0,False
2025-11-08,14,Cafe daytime,11.0,False
2025-11-09,19,Cafe daytime,11.857142857142858,False
2025-11-10,8,Cafe daytime,12.428571428571429,False
2025-11-11,7,Cafe daytime,12.142857142857142,False
2025-11-12,11,Cafe daytime,12.0,False
2025-11-13,12,Cafe daytime,10.714285714285714,False
2025-11-14,14,Cafe daytime,10.142857142857142,False
2025-11-15,13,Cafe daytime,10.285714285714286,False
2025-11-16,10,Cafe daytime,9.571428571428571,False
2025-11-17,4,Cafe daytime,9.571428571428571,False
2025-11-18,8,Cafe daytime,8.428571428571429,False
2025-11-19,6,Cafe daytime,8.0,False
2025-11-20,12,Cafe daytime,7.857142857142857,False
