week_start,item_name,quantity,section,category,avg_price,item_id,split
2023-09-05,Caramel Flan,3,Mexican,Dessert,5.5,20,train
2023-09-05,Caramel Macchiato,9,Cafe,Beverage,5.247991660875607,21,train
2023-09-05,Chardonnay (Glass),8,Steakhouse,Alcohol,12.0,22,train
2023-09-05,Cheese Quesadilla,10,Mexican,Main,8.5,23,train
2023-09-05,Chicken Burrito,16,Mexican,Main,10.493969979296066,24,train
2023-09-05,Chicken Enchiladas,10,Mexican,Main,13.0,25,train
2023-09-05,Chicken Tenders (4pc),29,American,Main,8.998525791324736,26,train
2023-09-05,Chicken Teriyaki Bento,5,Japanese,Main,14.992618243243243,27,train
2023-09-05,Chocolate Brownie,3,American,Dessert,4.5,28,train
2023-09-05,Chocolate Chip Cookie,15,Cafe,Bakery,2.5,29,train
2023-09-05,Churros with Chocolate,4,Mexican,Dessert,5.99424791086351,30,train
2023-09-05,Classic Cheeseburger,10,American,Main,9.5,31,train
2023-09-05,Classic Margarita,4,Mexican,Alcohol,10.0,32,train
2023-09-05,Coca-Cola,12,American,Beverage,2.5,33,train
2023-09-05,Coconut Water,6,Healthy_Vegan,Beverage,4.0,34,train
2023-09-05,Cold Brew Coffee,19,Cafe,Beverage,4.498591147072823,35,train
2023-09-05,Cold Pressed Green Juice,6,Healthy_Vegan,Beverage,7.0,36,train
2023-09-05,Corona Extra,2,Mexican,Alcohol,5.5,37,train
2023-09-05,Creamed Spinach,4,Steakhouse,Side,8.0,38,train
2023-09-05,Crispy Chicken Sandwich,22,American,Main,10.495940199335548,39,train
2023-09-05,Crème Brûlée,1,Steakhouse,Dessert,10.0,40,train
2023-09-05,Diet Coke,11,American,Beverage,2.499221411192214,41,train
2023-09-05,Dr Pepper,8,American,Beverage,2.5,42,train
2023-09-05,Dragon Roll,3,Japanese,Main,12.992113144758735,43,train
2023-09-05,Edamame,6,Japanese,Appetizer,5.0,44,train
2023-09-05,Espresso,10,Cafe,Beverage,3.0,45,train
2023-09-05,Everything Bagel with Cream Cheese,18,Cafe,Bakery,4.5,46,train
2023-09-05,Fettuccine Alfredo,12,Italian,Main,15.490061590145576,47,train
2023-09-05,French Fries,7,American,Side,3.5,48,train
2023-09-05,Fried Calamari,5,Italian,Appetizer,12.0,49,train
2023-09-05,Fruit Smoothie,7,Cafe,Beverage,6.5,50,train
2023-09-05,Garlic Bread,10,Italian,Side,5.0,51,train
2023-09-05,Garlic Mashed Potatoes,4,Steakhouse,Side,6.996097318768619,52,train
2023-09-05,Green Tea,3,Japanese,Beverage,2.5,53,train
2023-09-05,Green Tea Mochi Ice Cream,1,Japanese,Dessert,4.5,54,train
2023-09-05,Grilled Asparagus,13,Steakhouse,Side,9.0,55,train
2023-09-05,Grilled Atlantic Salmon,11,Steakhouse,Main,25.99063733784546,56,train
2023-09-05,Grilled Tofu Wrap,6,Healthy_Vegan,Main,9.99472972972973,57,train
2023-09-05,Guacamole,6,Mexican,Side,4.494790145985402,58,train
2023-09-05,Herb-Crusted Rack of Lamb,3,Steakhouse,Main,38.0,59,train
2023-09-05,Horchata,6,Mexican,Beverage,4.0,60,train
2023-09-05,Hot Dog with Mustard,23,American,Main,5.999083931666254,61,train
2023-09-05,Hot Sake (Small),8,Japanese,Alcohol,7.0,62,train
2023-09-05,Hummus & Pita,5,Healthy_Vegan,Side,6.5,63,train
2023-09-05,Iced Latte,17,Cafe,Beverage,4.7484972541188215,64,train
2023-09-05,Iced Tea,14,American,Beverage,3.0,65,train
2023-09-05,Jumbo Shrimp Cocktail,5,Steakhouse,Appetizer,16.0,66,train
2023-09-05,Kale & Sweet Potato Salad,9,Healthy_Vegan,Main,11.0,67,train
2023-09-05,Kombucha (Ginger),7,Healthy_Vegan,Beverage,5.0,68,train
2023-09-05,Lemon Gelato,2,Italian,Dessert,5.5,69,train
2023-09-05,Loaded Nachos,4,American,Appetizer,9.0,70,train
2023-09-05,Lobster Ravioli,7,Italian,Main,21.991546321525885,71,train
2023-09-05,Mac & Cheese,11,American,Side,4.9983868974042025,72,train
2023-09-05,Margherita Pizza,13,Italian,Main,13.996096,73,train
2023-09-05,Matcha Green Tea Latte,8,Cafe,Beverage,5.5,74,train
2023-09-05,Meatball Calzone,16,Italian,Main,14.995348326933627,75,train
2023-09-05,Mexican Coke (Glass Bottle),10,Mexican,Beverage,3.4976345177664974,76,train
2023-09-05,Miso Soup,3,Japanese,Side,3.5,77,train
2023-09-05,Modelo Especial,4,Mexican,Alcohol,6.0,78,train
2023-09-05,New York Cheesecake,4,Steakhouse,Dessert,9.0,79,train
2023-09-05,Oatmeal with Berries,14,Cafe,Food,5.499010950194278,80,train
2023-09-05,Old Fashioned Cocktail,3,Steakhouse,Alcohol,14.0,81,train
2023-09-05,Onion Rings,7,American,Side,4.5,82,train
2023-09-05,Orange Juice,15,Cafe,Beverage,3.9988146214099216,83,train
2023-09-05,Oysters on the Half Shell (6pc),5,Steakhouse,Appetizer,18.0,84,train
2023-09-05,Pepperoni Pizza,14,Italian,Main,15.995066828675577,85,train
2023-09-05,Peroni Beer,8,Italian,Alcohol,6.0,86,train
2023-09-05,Philly Cheesesteak,17,American,Main,12.996579265832997,87,train
2023-09-05,Pork Carnitas Bowl,16,Mexican,Main,12.49350069092584,88,train
2023-09-05,Pork Gyoza (6pc),4,Japanese,Appetizer,7.0,89,train
2023-09-05,Pork Ramen,4,Japanese,Main,13.98749046529367,90,train
2023-09-05,Potato Gnocchi with Pesto,11,Italian,Main,16.0,91,train
2023-09-05,Premium Cabernet Sauvignon (Glass),4,Steakhouse,Alcohol,14.990278706800447,92,train
2023-09-05,Prosciutto & Arugula Pizza,14,Italian,Main,17.5,93,train
2023-09-05,Prosecco,8,Italian,Alcohol,8.495997140814868,94,train
2023-09-05,Queso Dip,7,Mexican,Side,5.0,95,train
2023-09-05,Quinoa Power Bowl,4,Healthy_Vegan,Main,12.0,96,train
2023-09-05,Red Wine (Cabernet),8,Italian,Alcohol,9.994427168576106,97,train
2023-09-05,Red Wine (Chianti),9,Italian,Alcohol,9.0,98,train
2023-09-05,Rice & Beans,6,Mexican,Side,4.0,99,train
2023-09-05,Roasted Chickpeas,6,Healthy_Vegan,Side,3.9971143756558236,100,train
2023-09-05,Salmon Nigiri (2pc),13,Japanese,Main,6.0,101,train
2023-09-05,Sapporo Draft,3,Japanese,Alcohol,6.0,102,train
2023-09-05,Seaweed Salad,3,Japanese,Side,5.5,103,train
2023-09-05,Side Salad with Vinaigrette,1,Healthy_Vegan,Side,5.0,104,train
2023-09-05,Spaghetti Carbonara,7,Italian,Main,16.5,105,train
2023-09-05,Spicy BBQ Bacon Burger,18,American,Main,11.495646875,106,train
2023-09-05,Spicy Jalapeno Margarita,11,Mexican,Alcohol,10.98969902182092,107,train
2023-09-05,Spicy Salsa,5,Mexican,Side,2.0,108,train
2023-09-05,Spicy Tuna Roll,10,Japanese,Main,8.5,109,train
2023-09-05,Sprite,4,American,Beverage,2.5,110,train
2023-09-05,Steak Fajitas,16,Mexican,Main,15.991484674329502,111,train
2023-09-05,Sweet Potato Fries,4,American,Side,4.5,112,train
2023-09-05,Tiramisu,5,Italian,Dessert,7.5,113,train
2023-09-05,Tortilla Chips,8,Mexican,Side,3.0,114,train
2023-09-05,Truffle Mac & Cheese,1,Steakhouse,Side,12.0,115,train
2023-09-05,Truffle Mushroom Pizza,5,Italian,Main,18.0,116,train
2023-09-05,Tuna Sashimi (5pc),5,Japanese,Main,11.989002659574467,117,train
2023-09-05,Vanilla Milkshake,3,American,Dessert,5.0,118,train
2023-09-05,Vegan Buddha Bowl,7,Healthy_Vegan,Main,13.5,119,train
2023-09-05,Vegan Peanut Butter Protein Ball,3,Healthy_Vegan,Dessert,3.0,120,train
2023-09-05,Vegetable Udon,10,Japanese,Main,12.0,121,train
2023-09-05,White Wine (Pinot Grigio),18,Italian,Alcohol,9.0,122,train
2023-09-12,14oz Ribeye,4,Steakhouse,Main,32.0,1,train
2023-09-12,8oz Filet Mignon,10,Steakhouse,Main,34.955182795698924,2,train
2023-09-12,Acai Berry Bowl,13,Healthy_Vegan,Food,9.493237367802587,3,train
2023-09-12,Almond Croissant,7,Cafe,Bakery,4.25,4,train
2023-09-12,Apple Pie,6,American,Dessert,5.0,5,train
2023-09-12,Avocado Toast,18,Cafe,Food,7.998151471643934,6,train
2023-09-12,Bacon Double Burger,21,American,Main,11.997911927675705,7,train
2023-09-12,Beef Lasagna,11,Italian,Main,16.98437701396348,8,train
2023-09-12,Beef Tacos (3pc),12,Mexican,Main,11.0,9,train
2023-09-12,Black Tea,9,Cafe,Beverage,2.5,10,train
2023-09-12,Blueberry Muffin,19,Cafe,Bakery,3.748081671415005,11,train
2023-09-12,Breakfast Sandwich (Egg & Cheese),14,Cafe,Food,6.498472276075999,12,train
2023-09-12,Bruschetta,6,Italian,Appetizer,8.0,13,train
2023-09-12,Buffalo Wings (10pc),8,American,Appetizer,12.5,14,train
2023-09-12,Butter Croissant,7,Cafe,Bakery,3.5,15,train
2023-09-12,California Roll,8,Japanese,Main,6.996050847457627,16,train
2023-09-12,Cannoli,4,Italian,Dessert,6.0,17,train
2023-09-12,Cappuccino,3,Cafe,Beverage,4.498096571028691,18,train
2023-09-12,Caprese Salad,6,Italian,Side,9.0,19,train
2023-09-12,Caramel Flan,4,Mexican,Dessert,5.5,20,train
2023-09-12,Caramel Macchiato,8,Cafe,Beverage,5.247991660875607,21,train
2023-09-12,Chardonnay (Glass),7,Steakhouse,Alcohol,12.0,22,train
2023-09-12,Cheese Quesadilla,14,Mexican,Main,8.5,23,train
2023-09-12,Chicken Burrito,10,Mexican,Main,10.493969979296066,24,train
2023-09-12,Chicken Enchiladas,9,Mexican,Main,13.0,25,train
2023-09-12,Chicken Tenders (4pc),20,American,Main,8.998525791324736,26,train
2023-09-12,Chicken Teriyaki Bento,6,Japanese,Main,14.992618243243243,27,train
2023-09-12,Chocolate Brownie,4,American,Dessert,4.5,28,train
2023-09-12,Chocolate Chip Cookie,10,Cafe,Bakery,2.5,29,train
2023-09-12,Churros with Chocolate,2,Mexican,Dessert,5.99424791086351,30,train
2023-09-12,Classic Cheeseburger,18,American,Main,9.5,31,train
2023-09-12,Classic Margarita,8,Mexican,Alcohol,10.0,32,train
2023-09-12,Coca-Cola,10,American,Beverage,2.5,33,train
2023-09-12,Coconut Water,9,Healthy_Vegan,Beverage,4.0,34,train
2023-09-12,Cold Brew Coffee,11,Cafe,Beverage,4.498591147072823,35,train
2023-09-12,Cold Pressed Green Juice,5,Healthy_Vegan,Beverage,7.0,36,train
2023-09-12,Corona Extra,8,Mexican,Alcohol,5.5,37,train
2023-09-12,Creamed Spinach,2,Steakhouse,Side,8.0,38,train
2023-09-12,Crispy Chicken Sandwich,20,American,Main,10.495940199335548,39,train
2023-09-12,Crème Brûlée,1,Steakhouse,Dessert,10.0,40,train
2023-09-12,Diet Coke,14,American,Beverage,2.499221411192214,41,train
2023-09-12,Dr Pepper,15,American,Beverage,2.5,42,train
2023-09-12,Dragon Roll,15,Japanese,Main,12.992113144758735,43,train
2023-09-12,Edamame,8,Japanese,Appetizer,5.0,44,train
2023-09-12,Espresso,10,Cafe,Beverage,3.0,45,train
2023-09-12,Everything Bagel with Cream Cheese,16,Cafe,Bakery,4.5,46,train
2023-09-12,Fettuccine Alfredo,16,Italian,Main,15.490061590145576,47,train
2023-09-12,French Fries,10,American,Side,3.5,48,train
2023-09-12,Fried Calamari,2,Italian,Appetizer,12.0,49,train
2023-09-12,Fruit Smoothie,8,Cafe,Beverage,6.5,50,train
2023-09-12,Garlic Bread,17,Italian,Side,5.0,51,train
2023-09-12,Garlic Mashed Potatoes,3,Steakhouse,Side,6.996097318768619,52,train
2023-09-12,Green Tea,3,Japanese,Beverage,2.5,53,train
2023-09-12,Green Tea Mochi Ice Cream,3,Japanese,Dessert,4.5,54,train
2023-09-12,Grilled Asparagus,9,Steakhouse,Side,9.0,55,train
2023-09-12,Grilled Atlantic Salmon,7,Steakhouse,Main,25.99063733784546,56,train
2023-09-12,Grilled Tofu Wrap,7,Healthy_Vegan,Main,9.99472972972973,57,train
2023-09-12,Guacamole,7,Mexican,Side,4.494790145985402,58,train
2023-09-12,Herb-Crusted Rack of Lamb,6,Steakhouse,Main,38.0,59,train
2023-09-12,Horchata,7,Mexican,Beverage,4.0,60,train
2023-09-12,Hot Dog with Mustard,25,American,Main,5.999083931666254,61,train
2023-09-12,Hot Sake (Small),9,Japanese,Alcohol,7.0,62,train
2023-09-12,Hummus & Pita,5,Healthy_Vegan,Side,6.5,63,train
2023-09-12,Iced Latte,16,Cafe,Beverage,4.7484972541188215,64,train
2023-09-12,Iced Tea,7,American,Beverage,3.0,65,train
2023-09-12,Jumbo Shrimp Cocktail,3,Steakhouse,Appetizer,16.0,66,train
2023-09-12,Kale & Sweet Potato Salad,6,Healthy_Vegan,Main,11.0,67,train
2023-09-12,Kombucha (Ginger),8,Healthy_Vegan,Beverage,5.0,68,train
2023-09-12,Lemon Gelato,4,Italian,Dessert,5.5,69,train
2023-09-12,Loaded Nachos,5,American,Appetizer,9.0,70,train
2023-09-12,Lobster Ravioli,11,Italian,Main,21.991546321525885,71,train
2023-09-12,Mac & Cheese,8,American,Side,4.9983868974042025,72,train
2023-09-12,Margherita Pizza,25,Italian,Main,13.996096,73,train
2023-09-12,Matcha Green Tea Latte,5,Cafe,Beverage,5.5,74,train
2023-09-12,Meatball Calzone,12,Italian,Main,14.995348326933627,75,train
2023-09-12,Mexican Coke (Glass Bottle),5,Mexican,Beverage,3.4976345177664974,76,train
2023-09-12,Miso Soup,2,Japanese,Side,3.5,77,train
2023-09-12,Modelo Especial,4,Mexican,Alcohol,6.0,78,train
2023-09-12,New York Cheesecake,1,Steakhouse,Dessert,9.0,79,train
2023-09-12,Oatmeal with Berries,17,Cafe,Food,5.499010950194278,80,train
2023-09-12,Old Fashioned Cocktail,7,Steakhouse,Alcohol,14.0,81,train
2023-09-12,Onion Rings,8,American,Side,4.5,82,train
2023-09-12,Orange Juice,18,Cafe,Beverage,3.9988146214099216,83,train
2023-09-12,Oysters on the Half Shell (6pc),2,Steakhouse,Appetizer,18.0,84,train
2023-09-12,Pepperoni Pizza,11,Italian,Main,15.995066828675577,85,train
2023-09-12,Peroni Beer,13,Italian,Alcohol,6.0,86,train
2023-09-12,Philly Cheesesteak,10,American,Main,12.996579265832997,87,train
2023-09-12,Pork Carnitas Bowl,14,Mexican,Main,12.49350069092584,88,train
2023-09-12,Pork Gyoza (6pc),7,Japanese,Appetizer,7.0,89,train
2023-09-12,Pork Ramen,10,Japanese,Main,13.98749046529367,90,train
2023-09-12,Potato Gnocchi with Pesto,8,Italian,Main,16.0,91,train
2023-09-12,Premium Cabernet Sauvignon (Glass),7,Steakhouse,Alcohol,14.990278706800447,92,train
2023-09-12,Prosciutto & Arugula Pizza,19,Italian,Main,17.5,93,train
2023-09-12,Prosecco,12,Italian,Alcohol,8.495997140814868,94,train
2023-09-12,Queso Dip,5,Mexican,Side,5.0,95,train
2023-09-12,Quinoa Power Bowl,9,Healthy_Vegan,Main,12.0,96,train
2023-09-12,Red Wine (Cabernet),7,Italian,Alcohol,9.994427168576106,97,train
2023-09-12,Red Wine (Chianti),7,Italian,Alcohol,9.0,98,train
2023-09-12,Rice & Beans,6,Mexican,Side,4.0,99,train
2023-09-12,Roasted Chickpeas,8,Healthy_Vegan,Side,3.9971143756558236,100,train
2023-09-12,Salmon Nigiri (2pc),10,Japanese,Main,6.0,101,train
2023-09-12,Sapporo Draft,8,Japanese,Alcohol,6.0,102,train
2023-09-12,Seaweed Salad,5,Japanese,Side,5.5,103,train
2023-09-12,Side Salad with Vinaigrette,10,Healthy_Vegan,Side,5.0,104,train
2023-09-12,Spaghetti Carbonara,8,Italian,Main,16.5,105,train
2023-09-12,Spicy BBQ Bacon Burger,21,American,Main,11.495646875,106,train
2023-09-12,Spicy Jalapeno Margarita,11,Mexican,Alcohol,10.98969902182092,107,train
2023-09-12,Spicy Salsa,9,Mexican,Side,2.0,108,train
2023-09-12,Spicy Tuna Roll,9,Japanese,Main,8.5,109,train
2023-09-12,Sprite,11,American,Beverage,2.5,110,train
2023-09-12,Steak Fajitas,15,Mexican,Main,15.991484674329502,111,train
2023-09-12,Sweet Potato Fries,4,American,Side,4.5,112,train
2023-09-12,Tiramisu,4,Italian,Dessert,7.5,113,train
2023-09-12,Tortilla Chips,9,Mexican,Side,3.0,114,train
2023-09-12,Truffle Mac & Cheese,3,Steakhouse,Side,12.0,115,train
2023-09-12,Truffle Mushroom Pizza,17,Italian,Main,18.0,116,train
2023-09-12,Tuna Sashimi (5pc),10,Japanese,Main,11.989002659574467,117,train
2023-09-12,Vanilla Milkshake,4,American,Dessert,5.0,118,train
2023-09-12,Vegan Buddha Bowl,10,Healthy_Vegan,Main,13.5,119,train
2023-09-12,Vegan Peanut Butter Protein Ball,4,Healthy_Vegan,Dessert,3.0,120,train
2023-09-12,Vegetable Udon,10,Japanese,Main,12.0,121,train
2023-09-12,White Wine (Pinot Grigio),8,Italian,Alcohol,9.0,122,train
2023-09-19,14oz Ribeye,3,Steakhouse,Main,32.0,1,train
2023-09-19,8oz Filet Mignon,6,Steakhouse,Main,34.955182795698924,2,train
2023-09-19,Acai Berry Bowl,15,Healthy_Vegan,Food,9.493237367802587,3,train
2023-09-19,Almond Croissant,8,Cafe,Bakery,4.25,4,train
2023-09-19,Apple Pie,1,American,Dessert,5.0,5,train
2023-09-19,Avocado Toast,15,Cafe,Food,7.998151471643934,6,train
2023-09-19,Bacon Double Burger,20,American,Main,11.997911927675705,7,train
2023-09-19,Beef Lasagna,7,Italian,Main,16.98437701396348,8,train
2023-09-19,Beef Tacos (3pc),11,Mexican,Main,11.0,9,train
2023-09-19,Black Tea,13,Cafe,Beverage,2.5,10,train
2023-09-19,Blueberry Muffin,16,Cafe,Bakery,3.748081671415005,11,train
2023-09-19,Breakfast Sandwich (Egg & Cheese),15,Cafe,Food,6.498472276075999,12,train
2023-09-19,Bruschetta,3,Italian,Appetizer,8.0,13,train
2023-09-19,Buffalo Wings (10pc),12,American,Appetizer,12.5,14,train
2023-09-19,Butter Croissant,9,Cafe,Bakery,3.5,15,train
2023-09-19,California Roll,20,Japanese,Main,6.996050847457627,16,train
2023-09-19,Cannoli,1,Italian,Dessert,6.0,17,train
2023-09-19,Cappuccino,6,Cafe,Beverage,4.498096571028691,18,train
2023-09-19,Caprese Salad,6,Italian,Side,9.0,19,train
2023-09-19,Caramel Flan,4,Mexican,Dessert,5.5,20,train
2023-09-19,Caramel Macchiato,10,Cafe,Beverage,5.247991660875607,21,train
2023-09-19,Chardonnay (Glass),3,Steakhouse,Alcohol,12.0,22,train
2023-09-19,Cheese Quesadilla,12,Mexican,Main,8.5,23,train
2023-09-19,Chicken Burrito,10,Mexican,Main,10.493969979296066,24,train
2023-09-19,Chicken Enchiladas,10,Mexican,Main,13.0,25,train
2023-09-19,Chicken Tenders (4pc),14,American,Main,8.998525791324736,26,train
2023-09-19,Chicken Teriyaki Bento,11,Japanese,Main,14.992618243243243,27,train
2023-09-19,Chocolate Brownie,2,American,Dessert,4.5,28,train
2023-09-19,Chocolate Chip Cookie,11,Cafe,Bakery,2.5,29,train
2023-09-19,Churros with Chocolate,4,Mexican,Dessert,5.99424791086351,30,train
2023-09-19,Classic Cheeseburger,12,American,Main,9.5,31,train
2023-09-19,Classic Margarita,11,Mexican,Alcohol,10.0,32,train
2023-09-19,Coca-Cola,8,American,Beverage,2.5,33,train
2023-09-19,Coconut Water,9,Healthy_Vegan,Beverage,4.0,34,train
2023-09-19,Cold Brew Coffee,18,Cafe,Beverage,4.498591147072823,35,train
2023-09-19,Cold Pressed Green Juice,7,Healthy_Vegan,Beverage,7.0,36,train
2023-09-19,Corona Extra,7,Mexican,Alcohol,5.5,37,train
2023-09-19,Creamed Spinach,7,Steakhouse,Side,8.0,38,train
2023-09-19,Crispy Chicken Sandwich,12,American,Main,10.495940199335548,39,train
2023-09-19,Crème Brûlée,4,Steakhouse,Dessert,10.0,40,train
2023-09-19,Diet Coke,8,American,Beverage,2.499221411192214,41,train
2023-09-19,Dr Pepper,9,American,Beverage,2.5,42,train
2023-09-19,Dragon Roll,10,Japanese,Main,12.992113144758735,43,train
2023-09-19,Edamame,9,Japanese,Appetizer,5.0,44,train
2023-09-19,Espresso,12,Cafe,Beverage,3.0,45,train
2023-09-19,Everything Bagel with Cream Cheese,15,Cafe,Bakery,4.5,46,train
2023-09-19,Fettuccine Alfredo,13,Italian,Main,15.490061590145576,47,train
2023-09-19,French Fries,14,American,Side,3.5,48,train
2023-09-19,Fried Calamari,6,Italian,Appetizer,12.0,49,train
2023-09-19,Fruit Smoothie,10,Cafe,Beverage,6.5,50,train
2023-09-19,Garlic Bread,13,Italian,Side,5.0,51,train
2023-09-19,Garlic Mashed Potatoes,6,Steakhouse,Side,6.996097318768619,52,train
2023-09-19,Green Tea,4,Japanese,Beverage,2.5,53,train
2023-09-19,Green Tea Mochi Ice Cream,8,Japanese,Dessert,4.5,54,train
2023-09-19,Grilled Asparagus,6,Steakhouse,Side,9.0,55,train
2023-09-19,Grilled Atlantic Salmon,11,Steakhouse,Main,25.99063733784546,56,train
2023-09-19,Grilled Tofu Wrap,15,Healthy_Vegan,Main,9.99472972972973,57,train
2023-09-19,Guacamole,2,Mexican,Side,4.494790145985402,58,train
2023-09-19,Herb-Crusted Rack of Lamb,1,Steakhouse,Main,38.0,59,train
2023-09-19,Horchata,9,Mexican,Beverage,4.0,60,train
2023-09-19,Hot Dog with Mustard,12,American,Main,5.999083931666254,61,train
2023-09-19,Hot Sake (Small),10,Japanese,Alcohol,7.0,62,train
2023-09-19,Hummus & Pita,9,Healthy_Vegan,Side,6.5,63,train
2023-09-19,Iced Latte,13,Cafe,Beverage,4.7484972541188215,64,train
2023-09-19,Iced Tea,10,American,Beverage,3.0,65,train
2023-09-19,Jumbo Shrimp Cocktail,3,Steakhouse,Appetizer,16.0,66,train
2023-09-19,Kale & Sweet Potato Salad,8,Healthy_Vegan,Main,11.0,67,train
2023-09-19,Kombucha (Ginger),5,Healthy_Vegan,Beverage,5.0,68,train
2023-09-19,Lemon Gelato,6,Italian,Dessert,5.5,69,train
2023-09-19,Loaded Nachos,4,American,Appetizer,9.0,70,train
2023-09-19,Lobster Ravioli,6,Italian,Main,21.991546321525885,71,train
2023-09-19,Mac & Cheese,5,American,Side,4.9983868974042025,72,train
2023-09-19,Margherita Pizza,11,Italian,Main,13.996096,73,train
2023-09-19,Matcha Green Tea Latte,7,Cafe,Beverage,5.5,74,train
2023-09-19,Meatball Calzone,12,Italian,Main,14.995348326933627,75,train
2023-09-19,Mexican Coke (Glass Bottle),11,Mexican,Beverage,3.4976345177664974,76,train
2023-09-19,Miso Soup,9,Japanese,Side,3.5,77,train
2023-09-19,Modelo Especial,4,Mexican,Alcohol,6.0,78,train
2023-09-19,New York Cheesecake,1,Steakhouse,Dessert,9.0,79,train
2023-09-19,Oatmeal with Berries,19,Cafe,Food,5.499010950194278,80,train
2023-09-19,Old Fashioned Cocktail,4,Steakhouse,Alcohol,14.0,81,train
2023-09-19,Onion Rings,8,American,Side,4.5,82,train
2023-09-19,Orange Juice,21,Cafe,Beverage,3.9988146214099216,83,train
2023-09-19,Oysters on the Half Shell (6pc),3,Steakhouse,Appetizer,18.0,84,train
2023-09-19,Pepperoni Pizza,13,Italian,Main,15.995066828675577,85,train
2023-09-19,Peroni Beer,6,Italian,Alcohol,6.0,86,train
2023-09-19,Philly Cheesesteak,10,American,Main,12.996579265832997,87,train
2023-09-19,Pork Carnitas Bowl,11,Mexican,Main,12.49350069092584,88,train
2023-09-19,Pork Gyoza (6pc),9,Japanese,Appetizer,7.0,89,train
2023-09-19,Pork Ramen,11,Japanese,Main,13.98749046529367,90,train
2023-09-19,Potato Gnocchi with Pesto,5,Italian,Main,16.0,91,train
2023-09-19,Premium Cabernet Sauvignon (Glass),2,Steakhouse,Alcohol,14.990278706800447,92,train
2023-09-19,Prosciutto & Arugula Pizza,10,Italian,Main,17.5,93,train
2023-09-19,Prosecco,8,Italian,Alcohol,8.495997140814868,94,train
2023-09-19,Queso Dip,4,Mexican,Side,5.0,95,train
2023-09-19,Quinoa Power Bowl,14,Healthy_Vegan,Main,12.0,96,train
2023-09-19,Red Wine (Cabernet),8,Italian,Alcohol,9.994427168576106,97,train
2023-09-19,Red Wine (Chianti),10,Italian,Alcohol,9.0,98,train
2023-09-19,Rice & Beans,8,Mexican,Side,4.0,99,train
2023-09-19,Roasted Chickpeas,6,Healthy_Vegan,Side,3.9971143756558236,100,train
2023-09-19,Salmon Nigiri (2pc),10,Japanese,Main,6.0,101,train
2023-09-19,Sapporo Draft,9,Japanese,Alcohol,6.0,102,train
2023-09-19,Seaweed Salad,5,Japanese,Side,5.5,103,train
2023-09-19,Side Salad with Vinaigrette,5,Healthy_Vegan,Side,5.0,104,train
2023-09-19,Spaghetti Carbonara,6,Italian,Main,16.5,105,train
2023-09-19,Spicy BBQ Bacon Burger,20,American,Main,11.495646875,106,train
2023-09-19,Spicy Jalapeno Margarita,9,Mexican,Alcohol,10.98969902182092,107,train
2023-09-19,Spicy Salsa,7,Mexican,Side,2.0,108,train
2023-09-19,Spicy Tuna Roll,13,Japanese,Main,8.5,109,train
2023-09-19,Sprite,6,American,Beverage,2.5,110,train
2023-09-19,Steak Fajitas,12,Mexican,Main,15.991484674329502,111,train
2023-09-19,Sweet Potato Fries,4,American,Side,4.5,112,train
2023-09-19,Tiramisu,5,Italian,Dessert,7.5,113,train
2023-09-19,Tortilla Chips,7,Mexican,Side,3.0,114,train
2023-09-19,Truffle Mac & Cheese,0,Steakhouse,Side,12.0,115,train
2023-09-19,Truffle Mushroom Pizza,6,Italian,Main,18.0,116,train
2023-09-19,Tuna Sashimi (5pc),17,Japanese,Main,11.989002659574467,117,train
2023-09-19,Vanilla Milkshake,5,American,Dessert,5.0,118,train
2023-09-19,Vegan Buddha Bowl,12,Healthy_Vegan,Main,13.5,119,train
2023-09-19,Vegan Peanut Butter Protein Ball,3,Healthy_Vegan,Dessert,3.0,120,train
2023-09-19,Vegetable Udon,10,Japanese,Main,12.0,121,train
2023-09-19,White Wine (Pinot Grigio),5,Italian,Alcohol,9.0,122,train
2023-09-26,14oz Ribeye,6,Steakhouse,Main,32.0,1,train
2023-09-26,8oz Filet Mignon,13,Steakhouse,Main,34.955182795698924,2,train
2023-09-26,Acai Berry Bowl,11,Healthy_Vegan,Food,9.493237367802587,3,train
2023-09-26,Almond Croissant,10,Cafe,Bakery,4.25,4,train
2023-09-26,Apple Pie,6,American,Dessert,5.0,5,train
2023-09-26,Avocado Toast,13,Cafe,Food,7.998151471643934,6,train
2023-09-26,Bacon Double Burger,32,American,Main,11.997911927675705,7,train
2023-09-26,Beef Lasagna,13,Italian,Main,16.98437701396348,8,train
2023-09-26,Beef Tacos (3pc),14,Mexican,Main,11.0,9,train
2023-09-26,Black Tea,12,Cafe,Beverage,2.5,10,train
2023-09-26,Blueberry Muffin,14,Cafe,Bakery,3.748081671415005,11,train
2023-09-26,Breakfast Sandwich (Egg & Cheese),24,Cafe,Food,6.498472276075999,12,train
2023-09-26,Bruschetta,8,Italian,Appetizer,8.0,13,train
2023-09-26,Buffalo Wings (10pc),11,American,Appetizer,12.5,14,train
2023-09-26,Butter Croissant,12,Cafe,Bakery,3.5,15,train
2023-09-26,California Roll,10,Japanese,Main,6.996050847457627,16,train
2023-09-26,Cannoli,6,Italian,Dessert,6.0,17,train
2023-09-26,Cappuccino,8,Cafe,Beverage,4.498096571028691,18,train
2023-09-26,Caprese Salad,6,Italian,Side,9.0,19,train
2023-09-26,Caramel Flan,2,Mexican,Dessert,5.5,20,train
