record_type,k,seed,seed_b,ari,metric,value
pairwise_seed_ari,5,13.0,16.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,5,13.0,17.0,0.9997881594802769,pairwise_ari,0.9997881594802769
pairwise_seed_ari,5,13.0,18.0,0.9989629429569087,pairwise_ari,0.9989629429569087
pairwise_seed_ari,5,13.0,19.0,0.9945864329307879,pairwise_ari,0.9945864329307879
pairwise_seed_ari,5,13.0,20.0,0.9986645480912419,pairwise_ari,0.9986645480912419
pairwise_seed_ari,5,13.0,21.0,0.9936547386104394,pairwise_ari,0.9936547386104394
pairwise_seed_ari,5,13.0,22.0,0.99903502925954,pairwise_ari,0.99903502925954
pairwise_seed_ari,5,13.0,23.0,0.9976177303581089,pairwise_ari,0.9976177303581089
pairwise_seed_ari,5,13.0,24.0,0.9980941286886332,pairwise_ari,0.9980941286886332
pairwise_seed_ari,5,13.0,25.0,0.9955810679798258,pairwise_ari,0.9955810679798258
pairwise_seed_ari,5,13.0,26.0,0.9978178552134457,pairwise_ari,0.9978178552134457
pairwise_seed_ari,5,13.0,27.0,0.9924045412259157,pairwise_ari,0.9924045412259157
pairwise_seed_ari,5,13.0,28.0,0.9995764412859836,pairwise_ari,0.9995764412859836
pairwise_seed_ari,5,13.0,29.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,5,14.0,15.0,0.9995764412552871,pairwise_ari,0.9995764412552871
pairwise_seed_ari,5,14.0,16.0,0.9997881594802769,pairwise_ari,0.9997881594802769
pairwise_seed_ari,5,14.0,17.0,0.9995764412552871,pairwise_ari,0.9995764412552871
pairwise_seed_ari,5,14.0,18.0,0.9987512083068553,pairwise_ari,0.9987512083068553
pairwise_seed_ari,5,14.0,19.0,0.9947982049178905,pairwise_ari,0.9947982049178905
pairwise_seed_ari,5,14.0,20.0,0.9988763800953078,pairwise_ari,0.9988763800953078
pairwise_seed_ari,5,14.0,21.0,0.993443697358888,pairwise_ari,0.993443697358888
pairwise_seed_ari,5,14.0,22.0,0.9992467449582036,pairwise_ari,0.9992467449582036
pairwise_seed_ari,5,14.0,23.0,0.9978294647572411,pairwise_ari,0.9978294647572411
pairwise_seed_ari,5,14.0,24.0,0.9978823832942734,pairwise_ari,0.9978823832942734
pairwise_seed_ari,5,14.0,25.0,0.9953694152781584,pairwise_ari,0.9953694152781584
pairwise_seed_ari,5,14.0,26.0,0.9980296717918682,pairwise_ari,0.9980296717918682
pairwise_seed_ari,5,14.0,27.0,0.9921933922916163,pairwise_ari,0.9921933922916163
pairwise_seed_ari,5,14.0,28.0,0.9997881590197113,pairwise_ari,0.9997881590197113
pairwise_seed_ari,5,14.0,29.0,0.9997881594802769,pairwise_ari,0.9997881594802769
pairwise_seed_ari,5,15.0,16.0,0.9997881594802769,pairwise_ari,0.9997881594802769
pairwise_seed_ari,5,15.0,17.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,5,15.0,18.0,0.9991747980562752,pairwise_ari,0.9991747980562752
pairwise_seed_ari,5,15.0,19.0,0.9947982049178905,pairwise_ari,0.9947982049178905
pairwise_seed_ari,5,15.0,20.0,0.9984534496859481,pairwise_ari,0.9984534496859481
pairwise_seed_ari,5,15.0,21.0,0.9938666252060488,pairwise_ari,0.9938666252060488
pairwise_seed_ari,5,15.0,22.0,0.9992467449582036,pairwise_ari,0.9992467449582036
pairwise_seed_ari,5,15.0,23.0,0.9978294647572411,pairwise_ari,0.9978294647572411
pairwise_seed_ari,5,15.0,24.0,0.9983059925851299,pairwise_ari,0.9983059925851299
pairwise_seed_ari,5,15.0,25.0,0.995792956349168,pairwise_ari,0.995792956349168
pairwise_seed_ari,5,15.0,26.0,0.997606647524386,pairwise_ari,0.997606647524386
pairwise_seed_ari,5,15.0,27.0,0.9926164098384167,pairwise_ari,0.9926164098384167
pairwise_seed_ari,5,15.0,28.0,0.9997881590197113,pairwise_ari,0.9997881590197113
pairwise_seed_ari,5,15.0,29.0,0.9997881594802769,pairwise_ari,0.9997881594802769
pairwise_seed_ari,5,16.0,17.0,0.9997881594802769,pairwise_ari,0.9997881594802769
pairwise_seed_ari,5,16.0,18.0,0.9989629429569087,pairwise_ari,0.9989629429569087
pairwise_seed_ari,5,16.0,19.0,0.9945864329307879,pairwise_ari,0.9945864329307879
pairwise_seed_ari,5,16.0,20.0,0.9986645480912419,pairwise_ari,0.9986645480912419
pairwise_seed_ari,5,16.0,21.0,0.9936547386104394,pairwise_ari,0.9936547386104394
pairwise_seed_ari,5,16.0,22.0,0.99903502925954,pairwise_ari,0.99903502925954
pairwise_seed_ari,5,16.0,23.0,0.9976177303581089,pairwise_ari,0.9976177303581089
pairwise_seed_ari,5,16.0,24.0,0.9980941286886332,pairwise_ari,0.9980941286886332
pairwise_seed_ari,5,16.0,25.0,0.9955810679798258,pairwise_ari,0.9955810679798258
pairwise_seed_ari,5,16.0,26.0,0.9978178552134457,pairwise_ari,0.9978178552134457
pairwise_seed_ari,5,16.0,27.0,0.9924045412259157,pairwise_ari,0.9924045412259157
pairwise_seed_ari,5,16.0,28.0,0.9995764412859836,pairwise_ari,0.9995764412859836
pairwise_seed_ari,5,16.0,29.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,5,17.0,18.0,0.9991747980562752,pairwise_ari,0.9991747980562752
pairwise_seed_ari,5,17.0,19.0,0.9947982049178905,pairwise_ari,0.9947982049178905
pairwise_seed_ari,5,17.0,20.0,0.9984534496859481,pairwise_ari,0.9984534496859481
pairwise_seed_ari,5,17.0,21.0,0.9938666252060488,pairwise_ari,0.9938666252060488
pairwise_seed_ari,5,17.0,22.0,0.9992467449582036,pairwise_ari,0.9992467449582036
pairwise_seed_ari,5,17.0,23.0,0.9978294647572411,pairwise_ari,0.9978294647572411
pairwise_seed_ari,5,17.0,24.0,0.9983059925851299,pairwise_ari,0.9983059925851299
pairwise_seed_ari,5,17.0,25.0,0.995792956349168,pairwise_ari,0.995792956349168
pairwise_seed_ari,5,17.0,26.0,0.997606647524386,pairwise_ari,0.997606647524386
pairwise_seed_ari,5,17.0,27.0,0.9926164098384167,pairwise_ari,0.9926164098384167
pairwise_seed_ari,5,17.0,28.0,0.9997881590197113,pairwise_ari,0.9997881590197113
pairwise_seed_ari,5,17.0,29.0,0.9997881594802769,pairwise_ari,0.9997881594802769
pairwise_seed_ari,5,18.0,19.0,0.9950931926821737,pairwise_ari,0.9950931926821737
pairwise_seed_ari,5,18.0,20.0,0.9976281628068718,pairwise_ari,0.9976281628068718
pairwise_seed_ari,5,18.0,21.0,0.9941614119869961,pairwise_ari,0.9941614119869961
pairwise_seed_ari,5,18.0,22.0,0.9989744889129575,pairwise_ari,0.9989744889129575
pairwise_seed_ari,5,18.0,23.0,0.998124617488992,pairwise_ari,0.998124617488992
pairwise_seed_ari,5,18.0,24.0,0.9986010660201867,pairwise_ari,0.9986010660201867
pairwise_seed_ari,5,18.0,25.0,0.9960880065056003,pairwise_ari,0.9960880065056003
pairwise_seed_ari,5,18.0,26.0,0.9967817233986609,pairwise_ari,0.9967817233986609
pairwise_seed_ari,5,18.0,27.0,0.9929102224479049,pairwise_ari,0.9929102224479049
pairwise_seed_ari,5,18.0,28.0,0.9989629407017536,pairwise_ari,0.9989629407017536
pairwise_seed_ari,5,18.0,29.0,0.9989629429569087,pairwise_ari,0.9989629429569087
pairwise_seed_ari,5,19.0,20.0,0.9941250023329268,pairwise_ari,0.9941250023329268
pairwise_seed_ari,5,19.0,21.0,0.9980920463248619,pairwise_ari,0.9980920463248619
pairwise_seed_ari,5,19.0,22.0,0.995549492861945,pairwise_ari,0.995549492861945
pairwise_seed_ari,5,19.0,23.0,0.9969629917444361,pairwise_ari,0.9969629917444361
pairwise_seed_ari,5,19.0,24.0,0.9964874048232402,pairwise_ari,0.9964874048232402
pairwise_seed_ari,5,19.0,25.0,0.9990031858728005,pairwise_ari,0.9990031858728005
pairwise_seed_ari,5,19.0,26.0,0.992830798709891,pairwise_ari,0.992830798709891
pairwise_seed_ari,5,19.0,27.0,0.9952870202826714,pairwise_ari,0.9952870202826714
pairwise_seed_ari,5,19.0,28.0,0.995010100548691,pairwise_ari,0.995010100548691
pairwise_seed_ari,5,19.0,29.0,0.9945864329307879,pairwise_ari,0.9945864329307879
pairwise_seed_ari,5,20.0,21.0,0.9945672088667002,pairwise_ari,0.9945672088667002
pairwise_seed_ari,5,20.0,22.0,0.9981243848943883,pairwise_ari,0.9981243848943883
pairwise_seed_ari,5,20.0,23.0,0.996707045671329,pairwise_ari,0.996707045671329
pairwise_seed_ari,5,20.0,24.0,0.9967593157534057,pairwise_ari,0.9967593157534057
pairwise_seed_ari,5,20.0,25.0,0.9942469031564655,pairwise_ari,0.9942469031564655
pairwise_seed_ari,5,20.0,26.0,0.9987018779754022,pairwise_ari,0.9987018779754022
pairwise_seed_ari,5,20.0,27.0,0.9928642638479025,pairwise_ari,0.9928642638479025
pairwise_seed_ari,5,20.0,28.0,0.9986651590209803,pairwise_ari,0.9986651590209803
pairwise_seed_ari,5,20.0,29.0,0.9986645480912419,pairwise_ari,0.9986645480912419
pairwise_seed_ari,5,21.0,22.0,0.9941947220603476,pairwise_ari,0.9941947220603476
pairwise_seed_ari,5,21.0,23.0,0.9956080433120922,pairwise_ari,0.9956080433120922
pairwise_seed_ari,5,21.0,24.0,0.9955555340641195,pairwise_ari,0.9955555340641195
pairwise_seed_ari,5,21.0,25.0,0.9980708643709848,pairwise_ari,0.9980708643709848
pairwise_seed_ari,5,21.0,26.0,0.9937585253329201,pairwise_ari,0.9937585253329201
pairwise_seed_ari,5,21.0,27.0,0.9966371824605708,pairwise_ari,0.9966371824605708
pairwise_seed_ari,5,21.0,28.0,0.9936554616140821,pairwise_ari,0.9936554616140821
pairwise_seed_ari,5,21.0,29.0,0.9936547386104394,pairwise_ari,0.9936547386104394
pairwise_seed_ari,5,22.0,23.0,0.9985821861584502,pairwise_ari,0.9985821861584502
pairwise_seed_ari,5,22.0,24.0,0.9981055563611541,pairwise_ari,0.9981055563611541
pairwise_seed_ari,5,22.0,25.0,0.996120918829957,pairwise_ari,0.996120918829957
pairwise_seed_ari,5,22.0,26.0,0.9972778555478593,pairwise_ari,0.9972778555478593
pairwise_seed_ari,5,22.0,27.0,0.992943996967689,pairwise_ari,0.992943996967689
pairwise_seed_ari,5,22.0,28.0,0.9994585839418232,pairwise_ari,0.9994585839418232
pairwise_seed_ari,5,22.0,29.0,0.99903502925954,pairwise_ari,0.99903502925954
pairwise_seed_ari,5,23.0,24.0,0.9995233658666471,pairwise_ari,0.9995233658666471
pairwise_seed_ari,5,23.0,25.0,0.9975350362904862,pairwise_ari,0.9975350362904862
pairwise_seed_ari,5,23.0,26.0,0.9958605321066961,pairwise_ari,0.9958605321066961
pairwise_seed_ari,5,23.0,27.0,0.9943558597162766,pairwise_ari,0.9943558597162766
pairwise_seed_ari,5,23.0,28.0,0.9980413225560169,pairwise_ari,0.9980413225560169
pairwise_seed_ari,5,23.0,29.0,0.9976177303581089,pairwise_ari,0.9976177303581089
pairwise_seed_ari,5,24.0,25.0,0.9974829518432948,pairwise_ari,0.9974829518432948
pairwise_seed_ari,5,24.0,26.0,0.995912896712853,pairwise_ari,0.995912896712853
pairwise_seed_ari,5,24.0,27.0,0.9943033180493099,pairwise_ari,0.9943033180493099
pairwise_seed_ari,5,24.0,28.0,0.9980941245436306,pairwise_ari,0.9980941245436306
pairwise_seed_ari,5,24.0,29.0,0.9980941286886332,pairwise_ari,0.9980941286886332
pairwise_seed_ari,5,25.0,26.0,0.9934011608864013,pairwise_ari,0.9934011608864013
pairwise_seed_ari,5,25.0,27.0,0.9957149779453853,pairwise_ari,0.9957149779453853
pairwise_seed_ari,5,25.0,28.0,0.9955811811669673,pairwise_ari,0.9955811811669673
pairwise_seed_ari,5,25.0,29.0,0.9955810679798258,pairwise_ari,0.9955810679798258
pairwise_seed_ari,5,26.0,27.0,0.9930560415911863,pairwise_ari,0.9930560415911863
pairwise_seed_ari,5,26.0,28.0,0.9978183415033558,pairwise_ari,0.9978183415033558
pairwise_seed_ari,5,26.0,29.0,0.9978178552134457,pairwise_ari,0.9978178552134457
pairwise_seed_ari,5,27.0,28.0,0.9924051386637223,pairwise_ari,0.9924051386637223
pairwise_seed_ari,5,27.0,29.0,0.9924045412259157,pairwise_ari,0.9924045412259157
pairwise_seed_ari,5,28.0,29.0,0.9995764412859836,pairwise_ari,0.9995764412859836
seed_vs_reference,5,0.0,42.0,0.9975656501284376,ari_vs_reference,0.9975656501284376
seed_vs_reference,5,1.0,42.0,0.999298225618361,ari_vs_reference,0.999298225618361
seed_vs_reference,5,2.0,42.0,0.997777103871449,ari_vs_reference,0.997777103871449
seed_vs_reference,5,3.0,42.0,0.9997349336703278,ari_vs_reference,0.9997349336703278
seed_vs_reference,5,4.0,42.0,0.9995099493525853,ari_vs_reference,0.9995099493525853
seed_vs_reference,5,5.0,42.0,0.9992981043707819,ari_vs_reference,0.9992981043707819
seed_vs_reference,5,6.0,42.0,0.9990278053394451,ari_vs_reference,0.9990278053394451
seed_vs_reference,5,7.0,42.0,0.9995099493525853,ari_vs_reference,0.9995099493525853
seed_vs_reference,5,8.0,42.0,1.0,ari_vs_reference,1.0
seed_vs_reference,5,9.0,42.0,0.9992606299705982,ari_vs_reference,0.9992606299705982
seed_vs_reference,5,10.0,42.0,0.9978352276465499,ari_vs_reference,0.9978352276465499
seed_vs_reference,5,11.0,42.0,0.999298225618361,ari_vs_reference,0.999298225618361
seed_vs_reference,5,12.0,42.0,0.9950224152150902,ari_vs_reference,0.9950224152150902
seed_vs_reference,5,13.0,42.0,0.9992981043707819,ari_vs_reference,0.9992981043707819
seed_vs_reference,5,14.0,42.0,0.9990865033591158,ari_vs_reference,0.9990865033591158
seed_vs_reference,5,15.0,42.0,0.9995099493525853,ari_vs_reference,0.9995099493525853
seed_vs_reference,5,16.0,42.0,0.9992981043707819,ari_vs_reference,0.9992981043707819
seed_vs_reference,5,17.0,42.0,0.9995099493525853,ari_vs_reference,0.9995099493525853
seed_vs_reference,5,18.0,42.0,0.9992148670265226,ari_vs_reference,0.9992148670265226
seed_vs_reference,5,19.0,42.0,0.9943103481656558,ari_vs_reference,0.9943103481656558
seed_vs_reference,5,20.0,42.0,0.9984128378241711,ari_vs_reference,0.9984128378241711
seed_vs_reference,5,21.0,42.0,0.9938278580341572,ari_vs_reference,0.9938278580341572
seed_vs_reference,5,22.0,42.0,0.9987571703669083,ari_vs_reference,0.9987571703669083
seed_vs_reference,5,23.0,42.0,0.9973404236120068,ari_vs_reference,0.9973404236120068
seed_vs_reference,5,24.0,42.0,0.9978165800843245,ari_vs_reference,0.9978165800843245
seed_vs_reference,5,25.0,42.0,0.9953046493086174,ari_vs_reference,0.9953046493086174
seed_vs_reference,5,26.0,42.0,0.9975656501284376,ari_vs_reference,0.9975656501284376
seed_vs_reference,5,27.0,42.0,0.9925767565614055,ari_vs_reference,0.9925767565614055
seed_vs_reference,5,28.0,42.0,0.999298225618361,ari_vs_reference,0.999298225618361
seed_vs_reference,5,29.0,42.0,0.9992981043707819,ari_vs_reference,0.9992981043707819
pairwise_summary,5,,,,mean,0.997447789051487
pairwise_summary,5,,,,min,0.9921933922916163
pairwise_summary,5,,,,max,1.0
pairwise_summary,5,,,,std,0.0021758722411700324
vs_reference_summary,5,,,,mean,0.9981188100687259
vs_reference_summary,5,,,,min,0.9925767565614055
vs_reference_summary,5,,,,max,1.0
vs_reference_summary,5,,,,std,0.0019238339638803941
pairwise_seed_ari,2,0.0,1.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,0.0,2.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,0.0,3.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,0.0,4.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,0.0,5.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,0.0,6.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,0.0,7.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,0.0,8.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,0.0,9.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,0.0,10.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,0.0,11.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,0.0,12.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,0.0,13.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,0.0,14.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,0.0,15.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,0.0,16.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,0.0,17.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,0.0,18.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,0.0,19.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,0.0,20.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,0.0,21.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,0.0,22.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,0.0,23.0,0.9990648152867222,pairwise_ari,0.9990648152867222
pairwise_seed_ari,2,0.0,24.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,0.0,25.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,0.0,26.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,0.0,27.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,0.0,28.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,0.0,29.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,1.0,2.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,1.0,3.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,1.0,4.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,1.0,5.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,1.0,6.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,1.0,7.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,1.0,8.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,1.0,9.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,1.0,10.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,1.0,11.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,1.0,12.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,1.0,13.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,1.0,14.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,1.0,15.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,1.0,16.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,1.0,17.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,1.0,18.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,1.0,19.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,1.0,20.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,1.0,21.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,1.0,22.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,1.0,23.0,0.9990648152867222,pairwise_ari,0.9990648152867222
pairwise_seed_ari,2,1.0,24.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,1.0,25.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,1.0,26.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,1.0,27.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,1.0,28.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,1.0,29.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,2.0,3.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,2.0,4.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,2.0,5.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,2.0,6.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,2.0,7.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,2.0,8.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,2.0,9.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,2.0,10.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,2.0,11.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,2.0,12.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,2.0,13.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,2.0,14.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,2.0,15.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,2.0,16.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,2.0,17.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,2.0,18.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,2.0,19.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,2.0,20.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,2.0,21.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,2.0,22.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,2.0,23.0,0.9990648152867222,pairwise_ari,0.9990648152867222
pairwise_seed_ari,2,2.0,24.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,2.0,25.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,2.0,26.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,2.0,27.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,2.0,28.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,2.0,29.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,3.0,4.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,3.0,5.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,3.0,6.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,3.0,7.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,3.0,8.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,3.0,9.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,3.0,10.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,3.0,11.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,3.0,12.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,3.0,13.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,3.0,14.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,3.0,15.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,3.0,16.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,3.0,17.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,3.0,18.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,3.0,19.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,3.0,20.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,3.0,21.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,3.0,22.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,3.0,23.0,0.9990648152867222,pairwise_ari,0.9990648152867222
pairwise_seed_ari,2,3.0,24.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,3.0,25.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,3.0,26.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,3.0,27.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,3.0,28.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,3.0,29.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,4.0,5.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,4.0,6.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,4.0,7.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,4.0,8.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,4.0,9.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,4.0,10.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,4.0,11.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,4.0,12.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,4.0,13.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,4.0,14.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,4.0,15.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,4.0,16.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,4.0,17.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,4.0,18.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,4.0,19.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,4.0,20.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,4.0,21.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,4.0,22.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,4.0,23.0,0.9990648152867222,pairwise_ari,0.9990648152867222
pairwise_seed_ari,2,4.0,24.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,4.0,25.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,4.0,26.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,4.0,27.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,4.0,28.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,4.0,29.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,5.0,6.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,5.0,7.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,5.0,8.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,5.0,9.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,5.0,10.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,5.0,11.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,5.0,12.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,5.0,13.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,5.0,14.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,5.0,15.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,5.0,16.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,5.0,17.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,5.0,18.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,5.0,19.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,5.0,20.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,5.0,21.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,5.0,22.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,5.0,23.0,0.9990648152867222,pairwise_ari,0.9990648152867222
pairwise_seed_ari,2,5.0,24.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,5.0,25.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,5.0,26.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,5.0,27.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,5.0,28.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,5.0,29.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,6.0,7.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,6.0,8.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,6.0,9.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,6.0,10.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,6.0,11.0,1.0,pairwise_ari,1.0
pairwise_seed_ari,2,6.0,12.0,1.0,pairwise_ari,1.0
