record_type,bootstrap_id,metric,value,n_unique_customers
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,0.8888888888888888,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,0.9,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,0.9090909090909091,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,0.8461538461538461,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,0.9,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,0.9,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,0.9333333333333333,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,0.9090909090909091,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
per_customer_consensus,,max_partner_consensus,1.0,
